date_ref;period;IsProportional;store_id;target_volume;target_sales;avg_active_sales_person;nb_past_days,nb_remaining_days
13-03-2020;QTD;true;1;97;137078;2.0;73;17
13-03-2020;QTD;true;2;397;553989;2.0;73;17
13-03-2020;QTD;true;3;73;83544;1.6666666666666667;73;17
13-03-2020;YTD;false;1;120;169000;2.0;73;17
13-03-2020;YTD;false;2;490;683000;2.0;73;17
13-03-2020;YTD;false;3;90;103000;1.6666666666666667;73;17
13-03-2020;YTD;true;1;97;137078;2.0;73;17
13-03-2020;YTD;true;2;397;553989;2.0;73;17
13-03-2020;YTD;true;3;73;83544;1.6666666666666667;73;17
14-03-2020;MTD;false;1;40;53000;81.0;14;16
14-03-2020;MTD;false;2;210;279000;79.0;14;16
14-03-2020;MTD;false;3;40;30000;80.0;14;16
14-03-2020;MTD;true;1;19;24733;81.0;14;16
14-03-2020;MTD;true;2;98;130200;79.0;14;16
14-03-2020;MTD;true;3;19;14000;80.0;14;16
14-03-2020;QTD;false;1;120;169000;2.0;74;16
14-03-2020;QTD;false;2;490;683000;2.0;74;16
14-03-2020;QTD;false;3;90;103000;1.6666666666666667;74;16
14-03-2020;QTD;true;1;99;138956;2.0;74;16
14-03-2020;QTD;true;2;403;561578;2.0;74;16
14-03-2020;QTD;true;3;74;84689;1.6666666666666667;74;16
14-03-2020;YTD;false;1;120;169000;2.0;74;16
14-03-2020;YTD;false;2;490;683000;2.0;74;16
14-03-2020;YTD;false;3;90;103000;1.6666666666666667;74;16
14-03-2020;YTD;true;1;99;138956;2.0;74;16
14-03-2020;YTD;true;2;403;561578;2.0;74;16
14-03-2020;YTD;true;3;74;84689;1.6666666666666667;74;16
15-03-2020;MTD;false;1;40;53000;81.0;15;15
15-03-2020;MTD;false;2;210;279000;79.0;15;15
15-03-2020;MTD;false;3;40;30000;80.0;15;15
15-03-2020;MTD;true;1;20;26500;81.0;15;15
15-03-2020;MTD;true;2;105;139500;79.0;15;15
15-03-2020;MTD;true;3;20;15000;80.0;15;15
15-03-2020;QTD;false;1;120;169000;2.0;75;15
15-03-2020;QTD;false;2;490;683000;2.0;75;15
15-03-2020;QTD;false;3;90;103000;1.6666666666666667;75;15
15-03-2020;QTD;true;1;100;140833;2.0;75;15
15-03-2020;QTD;true;2;408;569167;2.0;75;15
15-03-2020;QTD;true;3;75;85833;1.6666666666666667;75;15
15-03-2020;YTD;false;1;120;169000;2.0;75;15
15-03-2020;YTD;false;2;490;683000;2.0;75;15
15-03-2020;YTD;false;3;90;103000;1.6666666666666667;75;15
15-03-2020;YTD;true;1;100;140833;2.0;75;15
15-03-2020;YTD;true;2;408;569167;2.0;75;15
15-03-2020;YTD;true;3;75;85833;1.6666666666666667;75;15
16-03-2020;MTD;false;1;40;53000;81.0;16;14
16-03-2020;MTD;false;2;210;279000;79.0;16;14
16-03-2020;MTD;false;3;40;30000;80.0;16;14
16-03-2020;MTD;true;1;21;28267;81.0;16;14
16-03-2020;MTD;true;2;112;148800;79.0;16;14
16-03-2020;MTD;true;3;21;16000;80.0;16;14
16-03-2020;QTD;false;1;120;169000;2.0;76;14
16-03-2020;QTD;false;2;490;683000;2.0;76;14
16-03-2020;QTD;false;3;90;103000;1.6666666666666667;76;14
16-03-2020;QTD;true;1;101;142711;2.0;76;14
16-03-2020;QTD;true;2;414;576756;2.0;76;14
16-03-2020;QTD;true;3;76;86978;1.6666666666666667;76;14
16-03-2020;YTD;false;1;120;169000;2.0;76;14
16-03-2020;YTD;false;2;490;683000;2.0;76;14
16-03-2020;YTD;false;3;90;103000;1.6666666666666667;76;14
16-03-2020;YTD;true;1;101;142711;2.0;76;14
16-03-2020;YTD;true;2;414;576756;2.0;76;14
16-03-2020;YTD;true;3;76;86978;1.6666666666666667;76;14
17-03-2020;MTD;false;1;40;53000;81.0;17;13
17-03-2020;MTD;false;2;210;279000;79.0;17;13
17-03-2020;MTD;false;3;40;30000;80.0;17;13
17-03-2020;MTD;true;1;23;30033;81.0;17;13
17-03-2020;MTD;true;2;119;158100;79.0;17;13
17-03-2020;MTD;true;3;23;17000;80.0;17;13
17-03-2020;QTD;false;1;120;169000;2.0;77;13
17-03-2020;QTD;false;2;490;683000;2.0;77;13
17-03-2020;QTD;false;3;90;103000;1.6666666666666667;77;13
17-03-2020;QTD;true;1;103;144589;2.0;77;13
17-03-2020;QTD;true;2;419;584344;2.0;77;13
17-03-2020;QTD;true;3;77;88122;1.6666666666666667;77;13
17-03-2020;YTD;false;1;120;169000;2.0;77;13
17-03-2020;YTD;false;2;490;683000;2.0;77;13
17-03-2020;YTD;false;3;90;103000;1.6666666666666667;77;13
17-03-2020;YTD;true;1;103;144589;2.0;77;13
17-03-2020;YTD;true;2;419;584344;2.0;77;13
17-03-2020;YTD;true;3;77;88122;1.6666666666666667;77;13
18-03-2020;MTD;false;1;40;53000;81.0;18;12
18-03-2020;MTD;false;2;210;279000;79.0;18;12
18-03-2020;MTD;false;3;40;30000;80.0;18;12
18-03-2020;MTD;true;1;24;31800;81.0;18;12
18-03-2020;MTD;true;2;126;167400;79.0;18;12
18-03-2020;MTD;true;3;24;18000;80.0;18;12
18-03-2020;QTD;false;1;120;169000;2.0;78;12
18-03-2020;QTD;false;2;490;683000;2.0;78;12
18-03-2020;QTD;false;3;90;103000;1.6666666666666667;78;12
18-03-2020;QTD;true;1;104;146467;2.0;78;12
18-03-2020;QTD;true;2;425;591933;2.0;78;12
18-03-2020;QTD;true;3;78;89267;1.6666666666666667;78;12
18-03-2020;YTD;false;1;120;169000;2.0;78;12
18-03-2020;YTD;false;2;490;683000;2.0;78;12
18-03-2020;YTD;false;3;90;103000;1.6666666666666667;78;12
18-03-2020;YTD;true;1;104;146467;2.0;78;12
18-03-2020;YTD;true;2;425;591933;2.0;78;12
18-03-2020;YTD;true;3;78;89267;1.6666666666666667;78;12
19-03-2020;MTD;false;1;40;53000;81.0;19;11
19-03-2020;MTD;false;2;210;279000;79.0;19;11
19-03-2020;MTD;false;3;40;30000;80.0;19;11
19-03-2020;MTD;true;1;25;33567;81.0;19;11
19-03-2020;MTD;true;2;133;176700;79.0;19;11
19-03-2020;MTD;true;3;25;19000;80.0;19;11
19-03-2020;QTD;false;1;120;169000;2.0;79;11
19-03-2020;QTD;false;2;490;683000;2.0;79;11
19-03-2020;QTD;false;3;90;103000;1.6666666666666667;79;11
19-03-2020;QTD;true;1;105;148344;2.0;79;11
19-03-2020;QTD;true;2;430;599522;2.0;79;11
19-03-2020;QTD;true;3;79;90411;1.6666666666666667;79;11
19-03-2020;YTD;false;1;120;169000;2.0;79;11
19-03-2020;YTD;false;2;490;683000;2.0;79;11
19-03-2020;YTD;false;3;90;103000;1.6666666666666667;79;11
19-03-2020;YTD;true;1;105;148344;2.0;79;11
19-03-2020;YTD;true;2;430;599522;2.0;79;11
19-03-2020;YTD;true;3;79;90411;1.6666666666666667;79;11
20-03-2020;MTD;false;1;40;53000;81.0;20;10
20-03-2020;MTD;false;2;210;279000;79.0;20;10
20-03-2020;MTD;false;3;40;30000;80.0;20;10
20-03-2020;MTD;true;1;27;35333;81.0;20;10
20-03-2020;MTD;true;2;140;186000;79.0;20;10
20-03-2020;MTD;true;3;27;20000;80.0;20;10
20-03-2020;QTD;false;1;120;169000;2.0;80;10
20-03-2020;QTD;false;2;490;683000;2.0;80;10
20-03-2020;QTD;false;3;90;103000;1.6666666666666667;80;10
20-03-2020;QTD;true;1;107;150222;2.0;80;10
20-03-2020;QTD;true;2;436;607111;2.0;80;10
20-03-2020;QTD;true;3;80;91556;1.6666666666666667;80;10
20-03-2020;YTD;false;1;120;169000;2.0;80;10
20-03-2020;YTD;false;2;490;683000;2.0;80;10
20-03-2020;YTD;false;3;90;103000;1.6666666666666667;80;10
20-03-2020;YTD;true;1;107;150222;2.0;80;10
20-03-2020;YTD;true;2;436;607111;2.0;80;10
20-03-2020;YTD;true;3;80;91556;1.6666666666666667;80;10
21-03-2020;MTD;false;1;40;53000;81.0;21;9
21-03-2020;MTD;false;2;210;279000;79.0;21;9
21-03-2020;MTD;false;3;40;30000;80.0;21;9
21-03-2020;MTD;true;1;28;37100;81.0;21;9
21-03-2020;MTD;true;2;147;195300;79.0;21;9
21-03-2020;MTD;true;3;28;21000;80.0;21;9
21-03-2020;QTD;false;1;120;169000;2.0;81;9
21-03-2020;QTD;false;2;490;683000;2.0;81;9
21-03-2020;QTD;false;3;90;103000;1.6666666666666667;81;9
21-03-2020;QTD;true;1;108;152100;2.0;81;9
21-03-2020;QTD;true;2;441;614700;2.0;81;9
21-03-2020;QTD;true;3;81;92700;1.6666666666666667;81;9
21-03-2020;YTD;false;1;120;169000;2.0;81;9
21-03-2020;YTD;false;2;490;683000;2.0;81;9
21-03-2020;YTD;false;3;90;103000;1.6666666666666667;81;9
21-03-2020;YTD;true;1;108;152100;2.0;81;9
21-03-2020;YTD;true;2;441;614700;2.0;81;9
21-03-2020;YTD;true;3;81;92700;1.6666666666666667;81;9
22-03-2020;MTD;false;1;40;53000;81.0;22;8
22-03-2020;MTD;false;2;210;279000;79.0;22;8
22-03-2020;MTD;false;3;40;30000;80.0;22;8
22-03-2020;MTD;true;1;29;38867;81.0;22;8
22-03-2020;MTD;true;2;154;204600;79.0;22;8
22-03-2020;MTD;true;3;29;22000;80.0;22;8
22-03-2020;QTD;false;1;120;169000;2.0;82;8
22-03-2020;QTD;false;2;490;683000;2.0;82;8
22-03-2020;QTD;false;3;90;103000;1.6666666666666667;82;8
22-03-2020;QTD;true;1;109;153978;2.0;82;8
22-03-2020;QTD;true;2;446;622289;2.0;82;8
22-03-2020;QTD;true;3;82;93844;1.6666666666666667;82;8
22-03-2020;YTD;false;1;120;169000;2.0;82;8
22-03-2020;YTD;false;2;490;683000;2.0;82;8
22-03-2020;YTD;false;3;90;103000;1.6666666666666667;82;8
22-03-2020;YTD;true;1;109;153978;2.0;82;8
22-03-2020;YTD;true;2;446;622289;2.0;82;8
22-03-2020;YTD;true;3;82;93844;1.6666666666666667;82;8
23-03-2020;MTD;false;1;40;53000;81.0;23;7
23-03-2020;MTD;false;2;210;279000;79.0;23;7
23-03-2020;MTD;false;3;40;30000;80.0;23;7
23-03-2020;MTD;true;1;31;40633;81.0;23;7
23-03-2020;MTD;true;2;161;213900;79.0;23;7
23-03-2020;MTD;true;3;31;23000;80.0;23;7
23-03-2020;QTD;false;1;120;169000;2.0;83;7
23-03-2020;QTD;false;2;490;683000;2.0;83;7
23-03-2020;QTD;false;3;90;103000;1.6666666666666667;83;7
23-03-2020;QTD;true;1;111;155856;2.0;83;7
23-03-2020;QTD;true;2;452;629878;2.0;83;7
23-03-2020;QTD;true;3;83;94989;1.6666666666666667;83;7
23-03-2020;YTD;false;1;120;169000;2.0;83;7
23-03-2020;YTD;false;2;490;683000;2.0;83;7
23-03-2020;YTD;false;3;90;103000;1.6666666666666667;83;7
23-03-2020;YTD;true;1;111;155856;2.0;83;7
23-03-2020;YTD;true;2;452;629878;2.0;83;7
23-03-2020;YTD;true;3;83;94989;1.6666666666666667;83;7
24-03-2020;MTD;false;1;40;53000;81.0;24;6
24-03-2020;MTD;false;2;210;279000;79.0;24;6
24-03-2020;MTD;false;3;40;30000;80.0;24;6
24-03-2020;MTD;true;1;32;42400;81.0;24;6
24-03-2020;MTD;true;2;168;223200;79.0;24;6
24-03-2020;MTD;true;3;32;24000;80.0;24;6
24-03-2020;QTD;false;1;120;169000;2.0;84;6
24-03-2020;QTD;false;2;490;683000;2.0;84;6
24-03-2020;QTD;false;3;90;103000;1.6666666666666667;84;6
24-03-2020;QTD;true;1;112;157733;2.0;84;6
24-03-2020;QTD;true;2;457;637467;2.0;84;6
24-03-2020;QTD;true;3;84;96133;1.6666666666666667;84;6
24-03-2020;YTD;false;1;120;169000;2.0;84;6
24-03-2020;YTD;false;2;490;683000;2.0;84;6
24-03-2020;YTD;false;3;90;103000;1.6666666666666667;84;6
24-03-2020;YTD;true;1;112;157733;2.0;84;6
24-03-2020;YTD;true;2;457;637467;2.0;84;6
24-03-2020;YTD;true;3;84;96133;1.6666666666666667;84;6
25-03-2020;MTD;false;1;40;53000;81.0;25;5
25-03-2020;MTD;false;2;210;279000;79.0;25;5
25-03-2020;MTD;false;3;40;30000;80.0;25;5
25-03-2020;MTD;true;1;33;44167;81.0;25;5
25-03-2020;MTD;true;2;175;232500;79.0;25;5
25-03-2020;MTD;true;3;33;25000;80.0;25;5
25-03-2020;QTD;false;1;120;169000;2.0;85;5
25-03-2020;QTD;false;2;490;683000;2.0;85;5
25-03-2020;QTD;false;3;90;103000;1.6666666666666667;85;5
25-03-2020;QTD;true;1;113;159611;2.0;85;5
25-03-2020;QTD;true;2;463;645056;2.0;85;5
25-03-2020;QTD;true;3;85;97278;1.6666666666666667;85;5
25-03-2020;YTD;false;1;120;169000;2.0;85;5
25-03-2020;YTD;false;2;490;683000;2.0;85;5
25-03-2020;YTD;false;3;90;103000;1.6666666666666667;85;5
25-03-2020;YTD;true;1;113;159611;2.0;85;5
25-03-2020;YTD;true;2;463;645056;2.0;85;5
25-03-2020;YTD;true;3;85;97278;1.6666666666666667;85;5
26-03-2020;MTD;false;1;40;53000;81.0;26;4
26-03-2020;MTD;false;2;210;279000;79.0;26;4
26-03-2020;MTD;false;3;40;30000;80.0;26;4
26-03-2020;MTD;true;1;35;45933;81.0;26;4
26-03-2020;MTD;true;2;182;241800;79.0;26;4
26-03-2020;MTD;true;3;35;26000;80.0;26;4
26-03-2020;QTD;false;1;120;169000;2.0;86;4
26-03-2020;QTD;false;2;490;683000;2.0;86;4
26-03-2020;QTD;false;3;90;103000;1.6666666666666667;86;4
26-03-2020;QTD;true;1;115;161489;2.0;86;4
26-03-2020;QTD;true;2;468;652644;2.0;86;4
26-03-2020;QTD;true;3;86;98422;1.6666666666666667;86;4
26-03-2020;YTD;false;1;120;169000;2.0;86;4
26-03-2020;YTD;false;2;490;683000;2.0;86;4
26-03-2020;YTD;false;3;90;103000;1.6666666666666667;86;4
26-03-2020;YTD;true;1;115;161489;2.0;86;4
26-03-2020;YTD;true;2;468;652644;2.0;86;4
26-03-2020;YTD;true;3;86;98422;1.6666666666666667;86;4
27-03-2020;MTD;false;1;40;53000;81.0;27;3
27-03-2020;MTD;false;2;210;279000;79.0;27;3
27-03-2020;MTD;false;3;40;30000;80.0;27;3
27-03-2020;MTD;true;1;36;47700;81.0;27;3
27-03-2020;MTD;true;2;189;251100;79.0;27;3
27-03-2020;MTD;true;3;36;27000;80.0;27;3
27-03-2020;QTD;false;1;120;169000;2.0;87;3
27-03-2020;QTD;false;2;490;683000;2.0;87;3
27-03-2020;QTD;false;3;90;103000;1.6666666666666667;87;3
27-03-2020;QTD;true;1;116;163367;2.0;87;3
27-03-2020;QTD;true;2;474;660233;2.0;87;3
27-03-2020;QTD;true;3;87;99567;1.6666666666666667;87;3
27-03-2020;YTD;false;1;120;169000;2.0;87;3
27-03-2020;YTD;false;2;490;683000;2.0;87;3
27-03-2020;YTD;false;3;90;103000;1.6666666666666667;87;3
27-03-2020;YTD;true;1;116;163367;2.0;87;3
27-03-2020;YTD;true;2;474;660233;2.0;87;3
27-03-2020;YTD;true;3;87;99567;1.6666666666666667;87;3
28-03-2020;MTD;false;1;40;53000;81.0;28;2
28-03-2020;MTD;false;2;210;279000;79.0;28;2
28-03-2020;MTD;false;3;40;30000;80.0;28;2
28-03-2020;MTD;true;1;37;49467;81.0;28;2
28-03-2020;MTD;true;2;196;260400;79.0;28;2
28-03-2020;MTD;true;3;37;28000;80.0;28;2
28-03-2020;QTD;false;1;120;169000;2.0;88;2
28-03-2020;QTD;false;2;490;683000;2.0;88;2
28-03-2020;QTD;false;3;90;103000;1.6666666666666667;88;2
28-03-2020;QTD;true;1;117;165244;2.0;88;2
28-03-2020;QTD;true;2;479;667822;2.0;88;2
28-03-2020;QTD;true;3;88;100711;1.6666666666666667;88;2
28-03-2020;YTD;false;1;120;169000;2.0;88;2
28-03-2020;YTD;false;2;490;683000;2.0;88;2
28-03-2020;YTD;false;3;90;103000;1.6666666666666667;88;2
28-03-2020;YTD;true;1;117;165244;2.0;88;2
28-03-2020;YTD;true;2;479;667822;2.0;88;2
28-03-2020;YTD;true;3;88;100711;1.6666666666666667;88;2
29-03-2020;MTD;false;1;40;53000;81.0;29;1
29-03-2020;MTD;false;2;210;279000;79.0;29;1
29-03-2020;MTD;false;3;40;30000;80.0;29;1
29-03-2020;MTD;true;1;39;51233;81.0;29;1
29-03-2020;MTD;true;2;203;269700;79.0;29;1
29-03-2020;MTD;true;3;39;29000;80.0;29;1
29-03-2020;QTD;false;1;120;169000;2.0;89;1
29-03-2020;QTD;false;2;490;683000;2.0;89;1
29-03-2020;QTD;false;3;90;103000;1.6666666666666667;89;1
29-03-2020;QTD;true;1;119;167122;2.0;89;1
29-03-2020;QTD;true;2;485;675411;2.0;89;1
29-03-2020;QTD;true;3;89;101856;1.6666666666666667;89;1
29-03-2020;YTD;false;1;120;169000;2.0;89;1
29-03-2020;YTD;false;2;490;683000;2.0;89;1
29-03-2020;YTD;false;3;90;103000;1.6666666666666667;89;1
29-03-2020;YTD;true;1;119;167122;2.0;89;1
29-03-2020;YTD;true;2;485;675411;2.0;89;1
29-03-2020;YTD;true;3;89;101856;1.6666666666666667;89;1
30-03-2020;MTD;false;1;40;53000;81.0;29;1
30-03-2020;MTD;false;2;210;279000;79.0;29;1
30-03-2020;MTD;false;3;40;30000;80.0;29;1
30-03-2020;MTD;true;1;39;51233;81.0;29;1
30-03-2020;MTD;true;2;203;269700;79.0;29;1
30-03-2020;MTD;true;3;39;29000;80.0;29;1
30-03-2020;QTD;false;1;120;169000;2.0;89;1
30-03-2020;QTD;false;2;490;683000;2.0;89;1
30-03-2020;QTD;false;3;90;103000;1.6666666666666667;89;1
30-03-2020;QTD;true;1;119;167122;2.0;89;1
30-03-2020;QTD;true;2;485;675411;2.0;89;1
30-03-2020;QTD;true;3;89;101856;1.6666666666666667;89;1
30-03-2020;YTD;false;1;120;169000;2.0;89;1
30-03-2020;YTD;false;2;490;683000;2.0;89;1
30-03-2020;YTD;false;3;90;103000;1.6666666666666667;89;1
30-03-2020;YTD;true;1;119;167122;2.0;89;1
30-03-2020;YTD;true;2;485;675411;2.0;89;1
30-03-2020;YTD;true;3;89;101856;1.6666666666666667;89;1
31-03-2020;MTD;false;1;40;53000;81.0;30;0
31-03-2020;MTD;false;2;210;279000;79.0;30;0
31-03-2020;MTD;false;3;40;30000;80.0;30;0
31-03-2020;MTD;true;1;40;53000;81.0;30;0
31-03-2020;MTD;true;2;210;279000;79.0;30;0
31-03-2020;MTD;true;3;40;30000;80.0;30;0
31-03-2020;QTD;false;1;120;169000;2.0;90;0
31-03-2020;QTD;false;2;490;683000;2.0;90;0
31-03-2020;QTD;false;3;90;103000;1.6666666666666667;90;0
31-03-2020;QTD;true;1;120;169000;2.0;90;0
31-03-2020;QTD;true;2;490;683000;2.0;90;0
31-03-2020;QTD;true;3;90;103000;1.6666666666666667;90;0
31-03-2020;YTD;false;1;120;169000;2.0;90;0
31-03-2020;YTD;false;2;490;683000;2.0;90;0
31-03-2020;YTD;false;3;90;103000;1.6666666666666667;90;0
31-03-2020;YTD;true;1;120;169000;2.0;90;0
31-03-2020;YTD;true;2;490;683000;2.0;90;0
31-03-2020;YTD;true;3;90;103000;1.6666666666666667;90;0
01-04-2020;MTD;false;1;230;305000;84.0;1;29
01-04-2020;MTD;false;2;300;437000;82.0;1;29
01-04-2020;MTD;false;3;50;76000;83.0;1;29
01-04-2020;MTD;true;1;8;10167;84.0;1;29
01-04-2020;MTD;true;2;10;14567;82.0;1;29
01-04-2020;MTD;true;3;2;2533;83.0;1;29
01-04-2020;QTD;false;1;230;305000;2.0;1;29
01-04-2020;QTD;false;2;300;437000;2.0;1;29
01-04-2020;QTD;false;3;50;76000;2.0;1;29
01-04-2020;QTD;true;1;8;10167;2.0;1;29
01-04-2020;QTD;true;2;10;14567;2.0;1;29
01-04-2020;QTD;true;3;2;2533;2.0;1;29
01-04-2020;YTD;false;1;350;474000;2.0;91;29
01-04-2020;YTD;false;2;790;1120000;2.0;91;29
01-04-2020;YTD;false;3;140;179000;1.75;91;29
01-04-2020;YTD;true;1;265;359450;2.0;91;29
01-04-2020;YTD;true;2;599;849333;2.0;91;29
01-04-2020;YTD;true;3;106;135742;1.75;91;29
02-04-2020;MTD;false;1;230;305000;84.0;2;28
02-04-2020;MTD;false;2;300;437000;82.0;2;28
02-04-2020;MTD;false;3;50;76000;83.0;2;28
02-04-2020;MTD;true;1;15;20333;84.0;2;28
02-04-2020;MTD;true;2;20;29133;82.0;2;28
02-04-2020;MTD;true;3;3;5067;83.0;2;28
02-04-2020;QTD;false;1;230;305000;2.0;2;28
02-04-2020;QTD;false;2;300;437000;2.0;2;28
02-04-2020;QTD;false;3;50;76000;2.0;2;28
02-04-2020;QTD;true;1;15;20333;2.0;2;28
02-04-2020;QTD;true;2;20;29133;2.0;2;28
02-04-2020;QTD;true;3;3;5067;2.0;2;28
02-04-2020;YTD;false;1;350;474000;2.0;92;28
02-04-2020;YTD;false;2;790;1120000;2.0;92;28
02-04-2020;YTD;false;3;140;179000;1.75;92;28
02-04-2020;YTD;true;1;268;363400;2.0;92;28
02-04-2020;YTD;true;2;606;858667;2.0;92;28
02-04-2020;YTD;true;3;107;137233;1.75;92;28
03-04-2020;MTD;false;1;230;305000;84.0;3;27
03-04-2020;MTD;false;2;300;437000;82.0;3;27
03-04-2020;MTD;false;3;50;76000;83.0;3;27
03-04-2020;MTD;true;1;23;30500;84.0;3;27
03-04-2020;MTD;true;2;30;43700;82.0;3;27
03-04-2020;MTD;true;3;5;7600;83.0;3;27
03-04-2020;QTD;false;1;230;305000;2.0;3;27
03-04-2020;QTD;false;2;300;437000;2.0;3;27
03-04-2020;QTD;false;3;50;76000;2.0;3;27
03-04-2020;QTD;true;1;23;30500;2.0;3;27
03-04-2020;QTD;true;2;30;43700;2.0;3;27
03-04-2020;QTD;true;3;5;7600;2.0;3;27
03-04-2020;YTD;false;1;350;474000;2.0;93;27
03-04-2020;YTD;false;2;790;1120000;2.0;93;27
03-04-2020;YTD;false;3;140;179000;1.75;93;27
03-04-2020;YTD;true;1;271;367350;2.0;93;27
03-04-2020;YTD;true;2;612;868000;2.0;93;27
03-04-2020;YTD;true;3;109;138725;1.75;93;27
04-04-2020;MTD;false;1;230;305000;84.0;4;26
04-04-2020;MTD;false;2;300;437000;82.0;4;26
04-04-2020;MTD;false;3;50;76000;83.0;4;26
04-04-2020;MTD;true;1;31;40667;84.0;4;26
04-04-2020;MTD;true;2;40;58267;82.0;4;26
04-04-2020;MTD;true;3;7;10133;83.0;4;26
04-04-2020;QTD;false;1;230;305000;2.0;4;26
04-04-2020;QTD;false;2;300;437000;2.0;4;26
04-04-2020;QTD;false;3;50;76000;2.0;4;26
04-04-2020;QTD;true;1;31;40667;2.0;4;26
04-04-2020;QTD;true;2;40;58267;2.0;4;26
04-04-2020;QTD;true;3;7;10133;2.0;4;26
04-04-2020;YTD;false;1;350;474000;2.0;94;26
04-04-2020;YTD;false;2;790;1120000;2.0;94;26
04-04-2020;YTD;false;3;140;179000;1.75;94;26
04-04-2020;YTD;true;1;274;371300;2.0;94;26
04-04-2020;YTD;true;2;619;877333;2.0;94;26
04-04-2020;YTD;true;3;110;140217;1.75;94;26
05-04-2020;MTD;false;1;230;305000;84.0;5;25
05-04-2020;MTD;false;2;300;437000;82.0;5;25
05-04-2020;MTD;false;3;50;76000;83.0;5;25
05-04-2020;MTD;true;1;38;50833;84.0;5;25
05-04-2020;MTD;true;2;50;72833;82.0;5;25
05-04-2020;MTD;true;3;8;12667;83.0;5;25
05-04-2020;QTD;false;1;230;305000;2.0;5;25
05-04-2020;QTD;false;2;300;437000;2.0;5;25
05-04-2020;QTD;false;3;50;76000;2.0;5;25
05-04-2020;QTD;true;1;38;50833;2.0;5;25
05-04-2020;QTD;true;2;50;72833;2.0;5;25
05-04-2020;QTD;true;3;8;12667;2.0;5;25
05-04-2020;YTD;false;1;350;474000;2.0;95;25
05-04-2020;YTD;false;2;790;1120000;2.0;95;25
05-04-2020;YTD;false;3;140;179000;1.75;95;25
05-04-2020;YTD;true;1;277;375250;2.0;95;25
05-04-2020;YTD;true;2;625;886667;2.0;95;25
05-04-2020;YTD;true;3;111;141708;1.75;95;25
06-04-2020;MTD;false;1;230;305000;84.0;6;24
06-04-2020;MTD;false;2;300;437000;82.0;6;24
06-04-2020;MTD;false;3;50;76000;83.0;6;24
06-04-2020;MTD;true;1;46;61000;84.0;6;24
06-04-2020;MTD;true;2;60;87400;82.0;6;24
06-04-2020;MTD;true;3;10;15200;83.0;6;24
06-04-2020;QTD;false;1;230;305000;2.0;6;24
06-04-2020;QTD;false;2;300;437000;2.0;6;24
06-04-2020;QTD;false;3;50;76000;2.0;6;24
06-04-2020;QTD;true;1;46;61000;2.0;6;24
06-04-2020;QTD;true;2;60;87400;2.0;6;24
06-04-2020;QTD;true;3;10;15200;2.0;6;24
06-04-2020;YTD;false;1;350;474000;2.0;96;24
06-04-2020;YTD;false;2;790;1120000;2.0;96;24
06-04-2020;YTD;false;3;140;179000;1.75;96;24
06-04-2020;YTD;true;1;280;379200;2.0;96;24
06-04-2020;YTD;true;2;632;896000;2.0;96;24
06-04-2020;YTD;true;3;112;143200;1.75;96;24
07-04-2020;MTD;false;1;230;305000;84.0;7;23
07-04-2020;MTD;false;2;300;437000;82.0;7;23
07-04-2020;MTD;false;3;50;76000;83.0;7;23
07-04-2020;MTD;true;1;54;71167;84.0;7;23
07-04-2020;MTD;true;2;70;101967;82.0;7;23
07-04-2020;MTD;true;3;12;17733;83.0;7;23
07-04-2020;QTD;false;1;230;305000;2.0;7;23
07-04-2020;QTD;false;2;300;437000;2.0;7;23
07-04-2020;QTD;false;3;50;76000;2.0;7;23
07-04-2020;QTD;true;1;54;71167;2.0;7;23
07-04-2020;QTD;true;2;70;101967;2.0;7;23
07-04-2020;QTD;true;3;12;17733;2.0;7;23
07-04-2020;YTD;false;1;350;474000;2.0;97;23
07-04-2020;YTD;false;2;790;1120000;2.0;97;23
07-04-2020;YTD;false;3;140;179000;1.75;97;23
07-04-2020;YTD;true;1;283;383150;2.0;97;23
07-04-2020;YTD;true;2;639;905333;2.0;97;23
07-04-2020;YTD;true;3;113;144692;1.75;97;23
08-04-2020;MTD;false;1;230;305000;84.0;8;22
08-04-2020;MTD;false;2;300;437000;82.0;8;22
08-04-2020;MTD;false;3;50;76000;83.0;8;22
08-04-2020;MTD;true;1;61;81333;84.0;8;22
08-04-2020;MTD;true;2;80;116533;82.0;8;22
08-04-2020;MTD;true;3;13;20267;83.0;8;22
08-04-2020;QTD;false;1;230;305000;2.0;8;22
08-04-2020;QTD;false;2;300;437000;2.0;8;22
08-04-2020;QTD;false;3;50;76000;2.0;8;22
08-04-2020;QTD;true;1;61;81333;2.0;8;22
08-04-2020;QTD;true;2;80;116533;2.0;8;22
08-04-2020;QTD;true;3;13;20267;2.0;8;22
08-04-2020;YTD;false;1;350;474000;2.0;98;22
08-04-2020;YTD;false;2;790;1120000;2.0;98;22
08-04-2020;YTD;false;3;140;179000;1.75;98;22
08-04-2020;YTD;true;1;286;387100;2.0;98;22
08-04-2020;YTD;true;2;645;914667;2.0;98;22
08-04-2020;YTD;true;3;114;146183;1.75;98;22
09-04-2020;MTD;false;1;230;305000;84.0;9;21
09-04-2020;MTD;false;2;300;437000;82.0;9;21
09-04-2020;MTD;false;3;50;76000;83.0;9;21
09-04-2020;MTD;true;1;69;91500;84.0;9;21
09-04-2020;MTD;true;2;90;131100;82.0;9;21
09-04-2020;MTD;true;3;15;22800;83.0;9;21
09-04-2020;QTD;false;1;230;305000;2.0;9;21
