date_ref;period;store_id;nb_deliveries;avg_delivery_time;nb_late_deliveries
30-12-2019;QTD;1;33;2.0303030303030303;13
30-12-2019;QTD;2;119;1.9915966386554622;35
30-12-2019;QTD;3;10;2.2;2
30-12-2019;YTD;1;128;2.0390625;54
30-12-2019;YTD;2;474;1.9662447257383966;144
30-12-2019;YTD;3;67;1.9402985074626866;17
31-12-2019;MTD;1;14;1.7857142857142858;4
31-12-2019;MTD;2;29;2.1724137931034484;8
31-12-2019;MTD;3;4;2.25;1
31-12-2019;QTD;1;33;2.0303030303030303;13
31-12-2019;QTD;2;121;1.9834710743801653;35
31-12-2019;QTD;3;10;2.2;2
31-12-2019;YTD;1;128;2.0390625;54
31-12-2019;YTD;2;476;1.9642857142857142;144
31-12-2019;YTD;3;67;1.9402985074626866;17
01-01-2020;MTD;2;1;2.0;0
01-01-2020;MTD;3;2;1.5;1
01-01-2020;QTD;2;1;2.0;0
01-01-2020;QTD;3;2;1.5;1
01-01-2020;YTD;2;1;2.0;0
01-01-2020;YTD;3;2;1.5;1
02-01-2020;MTD;2;3;2.0;1
02-01-2020;MTD;3;2;1.5;1
02-01-2020;QTD;2;3;2.0;1
02-01-2020;QTD;3;2;1.5;1
02-01-2020;YTD;2;3;2.0;1
02-01-2020;YTD;3;2;1.5;1
03-01-2020;MTD;2;3;2.0;1
03-01-2020;MTD;3;2;1.5;1
03-01-2020;QTD;2;3;2.0;1
03-01-2020;QTD;3;2;1.5;1
03-01-2020;YTD;2;3;2.0;1
03-01-2020;YTD;3;2;1.5;1
04-01-2020;MTD;1;1;2.0;1
04-01-2020;MTD;2;4;2.25;2
04-01-2020;MTD;3;2;1.5;1
04-01-2020;QTD;1;1;2.0;1
04-01-2020;QTD;2;4;2.25;2
04-01-2020;QTD;3;2;1.5;1
04-01-2020;YTD;1;1;2.0;1
04-01-2020;YTD;2;4;2.25;2
04-01-2020;YTD;3;2;1.5;1
05-01-2020;MTD;1;1;2.0;1
05-01-2020;MTD;2;5;2.4;3
05-01-2020;MTD;3;2;1.5;1
05-01-2020;QTD;1;1;2.0;1
05-01-2020;QTD;2;5;2.4;3
05-01-2020;QTD;3;2;1.5;1
05-01-2020;YTD;1;1;2.0;1
05-01-2020;YTD;2;5;2.4;3
05-01-2020;YTD;3;2;1.5;1
06-01-2020;MTD;1;1;2.0;1
06-01-2020;MTD;2;6;2.5;4
06-01-2020;MTD;3;3;1.3333333333333333;1
06-01-2020;QTD;1;1;2.0;1
06-01-2020;QTD;2;6;2.5;4
06-01-2020;QTD;3;3;1.3333333333333333;1
06-01-2020;YTD;1;1;2.0;1
06-01-2020;YTD;2;6;2.5;4
06-01-2020;YTD;3;3;1.3333333333333333;1
07-01-2020;MTD;1;1;2.0;1
07-01-2020;MTD;2;8;2.375;5
07-01-2020;MTD;3;3;1.3333333333333333;1
07-01-2020;QTD;1;1;2.0;1
07-01-2020;QTD;2;8;2.375;5
07-01-2020;QTD;3;3;1.3333333333333333;1
07-01-2020;YTD;1;1;2.0;1
07-01-2020;YTD;2;8;2.375;5
07-01-2020;YTD;3;3;1.3333333333333333;1
08-01-2020;MTD;1;1;2.0;1
08-01-2020;MTD;2;8;2.375;5
08-01-2020;MTD;3;3;1.3333333333333333;1
08-01-2020;QTD;1;1;2.0;1
08-01-2020;QTD;2;8;2.375;5
08-01-2020;QTD;3;3;1.3333333333333333;1
08-01-2020;YTD;1;1;2.0;1
08-01-2020;YTD;2;8;2.375;5
08-01-2020;YTD;3;3;1.3333333333333333;1
09-01-2020;MTD;1;2;2.5;2
09-01-2020;MTD;2;9;2.4444444444444446;5
09-01-2020;MTD;3;3;1.3333333333333333;1
09-01-2020;QTD;1;2;2.5;2
09-01-2020;QTD;2;9;2.4444444444444446;5
09-01-2020;QTD;3;3;1.3333333333333333;1
09-01-2020;YTD;1;2;2.5;2
09-01-2020;YTD;2;9;2.4444444444444446;5
09-01-2020;YTD;3;3;1.3333333333333333;1
10-01-2020;MTD;1;2;2.5;2
10-01-2020;MTD;2;10;2.5;6
10-01-2020;MTD;3;3;1.3333333333333333;1
10-01-2020;QTD;1;2;2.5;2
10-01-2020;QTD;2;10;2.5;6
10-01-2020;QTD;3;3;1.3333333333333333;1
10-01-2020;YTD;1;2;2.5;2
10-01-2020;YTD;2;10;2.5;6
10-01-2020;YTD;3;3;1.3333333333333333;1
11-01-2020;MTD;1;3;2.3333333333333335;2
11-01-2020;MTD;2;10;2.5;6
11-01-2020;MTD;3;3;1.3333333333333333;1
11-01-2020;QTD;1;3;2.3333333333333335;2
11-01-2020;QTD;2;10;2.5;6
11-01-2020;QTD;3;3;1.3333333333333333;1
11-01-2020;YTD;1;3;2.3333333333333335;2
11-01-2020;YTD;2;10;2.5;6
11-01-2020;YTD;3;3;1.3333333333333333;1
12-01-2020;MTD;1;4;2.0;2
12-01-2020;MTD;2;12;2.5;8
12-01-2020;MTD;3;3;1.3333333333333333;1
12-01-2020;QTD;1;4;2.0;2
12-01-2020;QTD;2;12;2.5;8
12-01-2020;QTD;3;3;1.3333333333333333;1
12-01-2020;YTD;1;4;2.0;2
12-01-2020;YTD;2;12;2.5;8
12-01-2020;YTD;3;3;1.3333333333333333;1
13-01-2020;MTD;1;4;2.0;2
13-01-2020;MTD;2;14;2.357142857142857;8
13-01-2020;MTD;3;3;1.3333333333333333;1
13-01-2020;QTD;1;4;2.0;2
13-01-2020;QTD;2;14;2.357142857142857;8
13-01-2020;QTD;3;3;1.3333333333333333;1
13-01-2020;YTD;1;4;2.0;2
13-01-2020;YTD;2;14;2.357142857142857;8
13-01-2020;YTD;3;3;1.3333333333333333;1
14-01-2020;MTD;1;4;2.0;2
14-01-2020;MTD;2;15;2.2666666666666666;8
14-01-2020;MTD;3;4;1.25;1
14-01-2020;QTD;1;4;2.0;2
14-01-2020;QTD;2;15;2.2666666666666666;8
14-01-2020;QTD;3;4;1.25;1
14-01-2020;YTD;1;4;2.0;2
14-01-2020;YTD;2;15;2.2666666666666666;8
14-01-2020;YTD;3;4;1.25;1
15-01-2020;MTD;1;6;2.1666666666666665;2
15-01-2020;MTD;2;17;2.176470588235294;8
15-01-2020;MTD;3;4;1.25;1
15-01-2020;QTD;1;6;2.1666666666666665;2
15-01-2020;QTD;2;17;2.176470588235294;8
15-01-2020;QTD;3;4;1.25;1
15-01-2020;YTD;1;6;2.1666666666666665;2
15-01-2020;YTD;2;17;2.176470588235294;8
15-01-2020;YTD;3;4;1.25;1
16-01-2020;MTD;1;6;2.1666666666666665;2
16-01-2020;MTD;2;19;2.210526315789474;8
16-01-2020;MTD;3;4;1.25;1
16-01-2020;QTD;1;6;2.1666666666666665;2
16-01-2020;QTD;2;19;2.210526315789474;8
16-01-2020;QTD;3;4;1.25;1
16-01-2020;YTD;1;6;2.1666666666666665;2
16-01-2020;YTD;2;19;2.210526315789474;8
16-01-2020;YTD;3;4;1.25;1
17-01-2020;MTD;1;6;2.1666666666666665;2
17-01-2020;MTD;2;20;2.15;8
17-01-2020;MTD;3;4;1.25;1
17-01-2020;QTD;1;6;2.1666666666666665;2
17-01-2020;QTD;2;20;2.15;8
17-01-2020;QTD;3;4;1.25;1
17-01-2020;YTD;1;6;2.1666666666666665;2
17-01-2020;YTD;2;20;2.15;8
17-01-2020;YTD;3;4;1.25;1
18-01-2020;MTD;1;6;2.1666666666666665;2
18-01-2020;MTD;2;20;2.15;8
18-01-2020;MTD;3;4;1.25;1
18-01-2020;QTD;1;6;2.1666666666666665;2
18-01-2020;QTD;2;20;2.15;8
18-01-2020;QTD;3;4;1.25;1
18-01-2020;YTD;1;6;2.1666666666666665;2
18-01-2020;YTD;2;20;2.15;8
18-01-2020;YTD;3;4;1.25;1
19-01-2020;MTD;1;7;2.142857142857143;3
19-01-2020;MTD;2;22;2.1363636363636362;9
19-01-2020;MTD;3;4;1.25;1
19-01-2020;QTD;1;7;2.142857142857143;3
19-01-2020;QTD;2;22;2.1363636363636362;9
19-01-2020;QTD;3;4;1.25;1
19-01-2020;YTD;1;7;2.142857142857143;3
19-01-2020;YTD;2;22;2.1363636363636362;9
19-01-2020;YTD;3;4;1.25;1
20-01-2020;MTD;1;7;2.142857142857143;3
20-01-2020;MTD;2;23;2.0869565217391304;9
20-01-2020;MTD;3;4;1.25;1
20-01-2020;QTD;1;7;2.142857142857143;3
20-01-2020;QTD;2;23;2.0869565217391304;9
20-01-2020;QTD;3;4;1.25;1
20-01-2020;YTD;1;7;2.142857142857143;3
20-01-2020;YTD;2;23;2.0869565217391304;9
20-01-2020;YTD;3;4;1.25;1
21-01-2020;MTD;1;8;2.25;4
21-01-2020;MTD;2;23;2.0869565217391304;9
21-01-2020;MTD;3;5;1.2;1
21-01-2020;QTD;1;8;2.25;4
21-01-2020;QTD;2;23;2.0869565217391304;9
21-01-2020;QTD;3;5;1.2;1
21-01-2020;YTD;1;8;2.25;4
21-01-2020;YTD;2;23;2.0869565217391304;9
21-01-2020;YTD;3;5;1.2;1
22-01-2020;MTD;1;8;2.25;4
22-01-2020;MTD;2;25;2.04;9
22-01-2020;MTD;3;5;1.2;1
22-01-2020;QTD;1;8;2.25;4
22-01-2020;QTD;2;25;2.04;9
22-01-2020;QTD;3;5;1.2;1
22-01-2020;YTD;1;8;2.25;4
22-01-2020;YTD;2;25;2.04;9
22-01-2020;YTD;3;5;1.2;1
23-01-2020;MTD;1;8;2.25;4
23-01-2020;MTD;2;26;2.0384615384615383;10
23-01-2020;MTD;3;5;1.2;1
23-01-2020;QTD;1;8;2.25;4
23-01-2020;QTD;2;26;2.0384615384615383;10
23-01-2020;QTD;3;5;1.2;1
23-01-2020;YTD;1;8;2.25;4
23-01-2020;YTD;2;26;2.0384615384615383;10
23-01-2020;YTD;3;5;1.2;1
24-01-2020;MTD;1;8;2.25;4
24-01-2020;MTD;2;27;2.0;10
24-01-2020;MTD;3;5;1.2;1
24-01-2020;QTD;1;8;2.25;4
24-01-2020;QTD;2;27;2.0;10
24-01-2020;QTD;3;5;1.2;1
24-01-2020;YTD;1;8;2.25;4
24-01-2020;YTD;2;27;2.0;10
24-01-2020;YTD;3;5;1.2;1
25-01-2020;MTD;1;8;2.25;4
25-01-2020;MTD;2;29;2.0344827586206895;10
25-01-2020;MTD;3;5;1.2;1
25-01-2020;QTD;1;8;2.25;4
25-01-2020;QTD;2;29;2.0344827586206895;10
25-01-2020;QTD;3;5;1.2;1
25-01-2020;YTD;1;8;2.25;4
25-01-2020;YTD;2;29;2.0344827586206895;10
25-01-2020;YTD;3;5;1.2;1
26-01-2020;MTD;1;8;2.25;4
26-01-2020;MTD;2;30;2.033333333333333;11
26-01-2020;MTD;3;5;1.2;1
26-01-2020;QTD;1;8;2.25;4
26-01-2020;QTD;2;30;2.033333333333333;11
26-01-2020;QTD;3;5;1.2;1
26-01-2020;YTD;1;8;2.25;4
26-01-2020;YTD;2;30;2.033333333333333;11
26-01-2020;YTD;3;5;1.2;1
27-01-2020;MTD;1;9;2.111111111111111;4
27-01-2020;MTD;2;31;2.032258064516129;12
27-01-2020;MTD;3;5;1.2;1
27-01-2020;QTD;1;9;2.111111111111111;4
27-01-2020;QTD;2;31;2.032258064516129;12
27-01-2020;QTD;3;5;1.2;1
27-01-2020;YTD;1;9;2.111111111111111;4
27-01-2020;YTD;2;31;2.032258064516129;12
27-01-2020;YTD;3;5;1.2;1
28-01-2020;MTD;1;9;2.111111111111111;4
28-01-2020;MTD;2;33;2.0;12
28-01-2020;MTD;3;5;1.2;1
28-01-2020;QTD;1;9;2.111111111111111;4
28-01-2020;QTD;2;33;2.0;12
28-01-2020;QTD;3;5;1.2;1
28-01-2020;YTD;1;9;2.111111111111111;4
28-01-2020;YTD;2;33;2.0;12
28-01-2020;YTD;3;5;1.2;1
29-01-2020;MTD;1;9;2.111111111111111;4
29-01-2020;MTD;2;35;2.0;13
29-01-2020;MTD;3;6;1.3333333333333333;1
29-01-2020;QTD;1;9;2.111111111111111;4
29-01-2020;QTD;2;35;2.0;13
29-01-2020;QTD;3;6;1.3333333333333333;1
29-01-2020;YTD;1;9;2.111111111111111;4
29-01-2020;YTD;2;35;2.0;13
29-01-2020;YTD;3;6;1.3333333333333333;1
30-01-2020;MTD;1;10;2.1;4
30-01-2020;MTD;2;35;2.0;13
30-01-2020;MTD;3;7;1.4285714285714286;1
30-01-2020;QTD;1;10;2.1;4
30-01-2020;QTD;2;35;2.0;13
30-01-2020;QTD;3;7;1.4285714285714286;1
30-01-2020;YTD;1;10;2.1;4
30-01-2020;YTD;2;35;2.0;13
30-01-2020;YTD;3;7;1.4285714285714286;1
31-01-2020;MTD;1;10;2.1;4
31-01-2020;MTD;2;35;2.0;13
31-01-2020;MTD;3;7;1.4285714285714286;1
31-01-2020;QTD;1;10;2.1;4
31-01-2020;QTD;2;35;2.0;13
31-01-2020;QTD;3;7;1.4285714285714286;1
31-01-2020;YTD;1;10;2.1;4
31-01-2020;YTD;2;35;2.0;13
31-01-2020;YTD;3;7;1.4285714285714286;1
01-02-2020;MTD;1;1;2.0;1
01-02-2020;MTD;2;1;2.0;0
01-02-2020;QTD;1;11;2.090909090909091;5
01-02-2020;QTD;2;36;2.0;13
01-02-2020;QTD;3;7;1.4285714285714286;1
01-02-2020;YTD;1;11;2.090909090909091;5
01-02-2020;YTD;2;36;2.0;13
01-02-2020;YTD;3;7;1.4285714285714286;1
02-02-2020;MTD;1;2;2.0;1
02-02-2020;MTD;2;2;2.5;0
02-02-2020;QTD;1;12;2.0833333333333335;5
02-02-2020;QTD;2;37;2.027027027027027;13
02-02-2020;QTD;3;7;1.4285714285714286;1
02-02-2020;YTD;1;12;2.0833333333333335;5
02-02-2020;YTD;2;37;2.027027027027027;13
02-02-2020;YTD;3;7;1.4285714285714286;1
03-02-2020;MTD;1;2;2.0;1
03-02-2020;MTD;2;2;2.5;0
03-02-2020;QTD;1;12;2.0833333333333335;5
03-02-2020;QTD;2;37;2.027027027027027;13
03-02-2020;QTD;3;7;1.4285714285714286;1
03-02-2020;YTD;1;12;2.0833333333333335;5
03-02-2020;YTD;2;37;2.027027027027027;13
03-02-2020;YTD;3;7;1.4285714285714286;1
04-02-2020;MTD;1;2;2.0;1
04-02-2020;MTD;2;2;2.5;0
04-02-2020;QTD;1;12;2.0833333333333335;5
04-02-2020;QTD;2;37;2.027027027027027;13
04-02-2020;QTD;3;7;1.4285714285714286;1
04-02-2020;YTD;1;12;2.0833333333333335;5
04-02-2020;YTD;2;37;2.027027027027027;13
04-02-2020;YTD;3;7;1.4285714285714286;1
05-02-2020;MTD;1;3;2.3333333333333335;1
05-02-2020;MTD;2;3;2.6666666666666665;1
05-02-2020;QTD;1;13;2.1538461538461537;5
05-02-2020;QTD;2;38;2.0526315789473686;14
05-02-2020;QTD;3;7;1.4285714285714286;1
05-02-2020;YTD;1;13;2.1538461538461537;5
05-02-2020;YTD;2;38;2.0526315789473686;14
05-02-2020;YTD;3;7;1.4285714285714286;1
06-02-2020;MTD;1;3;2.3333333333333335;1
06-02-2020;MTD;2;4;2.5;1
06-02-2020;QTD;1;13;2.1538461538461537;5
06-02-2020;QTD;2;39;2.051282051282051;14
06-02-2020;QTD;3;7;1.4285714285714286;1
06-02-2020;YTD;1;13;2.1538461538461537;5
06-02-2020;YTD;2;39;2.051282051282051;14
06-02-2020;YTD;3;7;1.4285714285714286;1
07-02-2020;MTD;1;4;2.0;1
07-02-2020;MTD;2;4;2.5;1
07-02-2020;QTD;1;14;2.0714285714285716;5
07-02-2020;QTD;2;39;2.051282051282051;14
07-02-2020;QTD;3;7;1.4285714285714286;1
07-02-2020;YTD;1;14;2.0714285714285716;5
07-02-2020;YTD;2;39;2.051282051282051;14
07-02-2020;YTD;3;7;1.4285714285714286;1
08-02-2020;MTD;1;4;2.0;1
08-02-2020;MTD;2;5;2.2;1
08-02-2020;MTD;3;1;1.0;0
08-02-2020;QTD;1;14;2.0714285714285716;5
08-02-2020;QTD;2;40;2.025;14
08-02-2020;QTD;3;8;1.375;1
08-02-2020;YTD;1;14;2.0714285714285716;5
08-02-2020;YTD;2;40;2.025;14
08-02-2020;YTD;3;8;1.375;1
09-02-2020;MTD;1;5;2.0;2
09-02-2020;MTD;2;7;2.2857142857142856;1
09-02-2020;MTD;3;1;1.0;0
09-02-2020;QTD;1;15;2.066666666666667;6
09-02-2020;QTD;2;42;2.0476190476190474;14
09-02-2020;QTD;3;8;1.375;1
09-02-2020;YTD;1;15;2.066666666666667;6
09-02-2020;YTD;2;42;2.0476190476190474;14
09-02-2020;YTD;3;8;1.375;1
10-02-2020;MTD;1;5;2.0;2
10-02-2020;MTD;2;7;2.2857142857142856;1
10-02-2020;MTD;3;1;1.0;0
10-02-2020;QTD;1;15;2.066666666666667;6
10-02-2020;QTD;2;42;2.0476190476190474;14
10-02-2020;QTD;3;8;1.375;1
10-02-2020;YTD;1;15;2.066666666666667;6
10-02-2020;YTD;2;42;2.0476190476190474;14
10-02-2020;YTD;3;8;1.375;1
11-02-2020;MTD;1;5;2.0;2
11-02-2020;MTD;2;8;2.375;2
11-02-2020;MTD;3;1;1.0;0
11-02-2020;QTD;1;15;2.066666666666667;6
11-02-2020;QTD;2;43;2.0697674418604652;15
11-02-2020;QTD;3;8;1.375;1
11-02-2020;YTD;1;15;2.066666666666667;6
11-02-2020;YTD;2;43;2.0697674418604652;15
11-02-2020;YTD;3;8;1.375;1
12-02-2020;MTD;1;5;2.0;2
12-02-2020;MTD;2;9;2.2222222222222223;2
12-02-2020;MTD;3;1;1.0;0
12-02-2020;QTD;1;15;2.066666666666667;6
12-02-2020;QTD;2;44;2.0454545454545454;15
12-02-2020;QTD;3;8;1.375;1
12-02-2020;YTD;1;15;2.066666666666667;6
12-02-2020;YTD;2;44;2.0454545454545454;15
12-02-2020;YTD;3;8;1.375;1
13-02-2020;MTD;1;5;2.0;2
13-02-2020;MTD;2;11;2.0;2
13-02-2020;MTD;3;1;1.0;0
13-02-2020;QTD;1;15;2.066666666666667;6
13-02-2020;QTD;2;46;2.0;15
13-02-2020;QTD;3;8;1.375;1
13-02-2020;YTD;1;15;2.066666666666667;6
13-02-2020;YTD;2;46;2.0;15
13-02-2020;YTD;3;8;1.375;1
14-02-2020;MTD;1;5;2.0;2
14-02-2020;MTD;2;12;1.9166666666666667;2
14-02-2020;MTD;3;2;1.5;0
14-02-2020;QTD;1;15;2.066666666666667;6
14-02-2020;QTD;2;47;1.9787234042553192;15
14-02-2020;QTD;3;9;1.4444444444444444;1
14-02-2020;YTD;1;15;2.066666666666667;6
14-02-2020;YTD;2;47;1.9787234042553192;15
14-02-2020;YTD;3;9;1.4444444444444444;1
15-02-2020;MTD;1;6;1.8333333333333333;2
15-02-2020;MTD;2;14;1.7857142857142858;2
15-02-2020;MTD;3;2;1.5;0
15-02-2020;QTD;1;16;2.0;6
15-02-2020;QTD;2;49;1.9387755102040816;15
15-02-2020;QTD;3;9;1.4444444444444444;1
15-02-2020;YTD;1;16;2.0;6
15-02-2020;YTD;2;49;1.9387755102040816;15
15-02-2020;YTD;3;9;1.4444444444444444;1
16-02-2020;MTD;1;7;2.0;2
16-02-2020;MTD;2;15;1.8;2
16-02-2020;MTD;3;2;1.5;0
16-02-2020;QTD;1;17;2.0588235294117645;6
16-02-2020;QTD;2;50;1.94;15
16-02-2020;QTD;3;9;1.4444444444444444;1
16-02-2020;YTD;1;17;2.0588235294117645;6
16-02-2020;YTD;2;50;1.94;15
16-02-2020;YTD;3;9;1.4444444444444444;1
17-02-2020;MTD;1;7;2.0;2
17-02-2020;MTD;2;16;1.75;2
17-02-2020;MTD;3;2;1.5;0
17-02-2020;QTD;1;17;2.0588235294117645;6
17-02-2020;QTD;2;51;1.9215686274509804;15
17-02-2020;QTD;3;9;1.4444444444444444;1
17-02-2020;YTD;1;17;2.0588235294117645;6
17-02-2020;YTD;2;51;1.9215686274509804;15
17-02-2020;YTD;3;9;1.4444444444444444;1
18-02-2020;MTD;1;7;2.0;2
18-02-2020;MTD;2;17;1.7647058823529411;3
18-02-2020;MTD;3;2;1.5;0
18-02-2020;QTD;1;17;2.0588235294117645;6
18-02-2020;QTD;2;52;1.9230769230769231;16
18-02-2020;QTD;3;9;1.4444444444444444;1
18-02-2020;YTD;1;17;2.0588235294117645;6
18-02-2020;YTD;2;52;1.9230769230769231;16
18-02-2020;YTD;3;9;1.4444444444444444;1
19-02-2020;MTD;1;7;2.0;2
19-02-2020;MTD;2;18;1.7777777777777777;3
19-02-2020;MTD;3;2;1.5;0
19-02-2020;QTD;1;17;2.0588235294117645;6
19-02-2020;QTD;2;53;1.9245283018867925;16
19-02-2020;QTD;3;9;1.4444444444444444;1
19-02-2020;YTD;1;17;2.0588235294117645;6
19-02-2020;YTD;2;53;1.9245283018867925;16
19-02-2020;YTD;3;9;1.4444444444444444;1
20-02-2020;MTD;1;7;2.0;2
20-02-2020;MTD;2;18;1.7777777777777777;3
20-02-2020;MTD;3;2;1.5;0
20-02-2020;QTD;1;17;2.0588235294117645;6
20-02-2020;QTD;2;53;1.9245283018867925;16
20-02-2020;QTD;3;9;1.4444444444444444;1
20-02-2020;YTD;1;17;2.0588235294117645;6
20-02-2020;YTD;2;53;1.9245283018867925;16
20-02-2020;YTD;3;9;1.4444444444444444;1
21-02-2020;MTD;1;7;2.0;2
21-02-2020;MTD;2;19;1.736842105263158;3
21-02-2020;MTD;3;2;1.5;0
21-02-2020;QTD;1;17;2.0588235294117645;6
21-02-2020;QTD;2;54;1.9074074074074074;16
21-02-2020;QTD;3;9;1.4444444444444444;1
21-02-2020;YTD;1;17;2.0588235294117645;6
21-02-2020;YTD;2;54;1.9074074074074074;16
21-02-2020;YTD;3;9;1.4444444444444444;1
22-02-2020;MTD;1;7;2.0;2
22-02-2020;MTD;2;19;1.736842105263158;3
22-02-2020;MTD;3;2;1.5;0
22-02-2020;QTD;1;17;2.0588235294117645;6
22-02-2020;QTD;2;54;1.9074074074074074;16
22-02-2020;QTD;3;9;1.4444444444444444;1
22-02-2020;YTD;1;17;2.0588235294117645;6
22-02-2020;YTD;2;54;1.9074074074074074;16
22-02-2020;YTD;3;9;1.4444444444444444;1
23-02-2020;MTD;1;8;1.875;2
23-02-2020;MTD;2;19;1.736842105263158;3
23-02-2020;MTD;3;2;1.5;0
23-02-2020;QTD;1;18;2.0;6
23-02-2020;QTD;2;54;1.9074074074074074;16
23-02-2020;QTD;3;9;1.4444444444444444;1
23-02-2020;YTD;1;18;2.0;6
23-02-2020;YTD;2;54;1.9074074074074074;16
23-02-2020;YTD;3;9;1.4444444444444444;1
24-02-2020;MTD;1;8;1.875;2
24-02-2020;MTD;2;19;1.736842105263158;3
24-02-2020;MTD;3;2;1.5;0
24-02-2020;QTD;1;18;2.0;6
24-02-2020;QTD;2;54;1.9074074074074074;16
24-02-2020;QTD;3;9;1.4444444444444444;1
24-02-2020;YTD;1;18;2.0;6
24-02-2020;YTD;2;54;1.9074074074074074;16
24-02-2020;YTD;3;9;1.4444444444444444;1
25-02-2020;MTD;1;8;1.875;2
25-02-2020;MTD;2;21;1.7619047619047619;3
25-02-2020;MTD;3;2;1.5;0
25-02-2020;QTD;1;18;2.0;6
25-02-2020;QTD;2;56;1.9107142857142858;16
25-02-2020;QTD;3;9;1.4444444444444444;1
25-02-2020;YTD;1;18;2.0;6
25-02-2020;YTD;2;56;1.9107142857142858;16
25-02-2020;YTD;3;9;1.4444444444444444;1
26-02-2020;MTD;1;8;1.875;2
26-02-2020;MTD;2;22;1.8636363636363635;4
26-02-2020;MTD;3;3;1.6666666666666667;0
26-02-2020;QTD;1;18;2.0;6
26-02-2020;QTD;2;57;1.9473684210526316;17
26-02-2020;QTD;3;10;1.5;1
26-02-2020;YTD;1;18;2.0;6
26-02-2020;YTD;2;57;1.9473684210526316;17
26-02-2020;YTD;3;10;1.5;1
27-02-2020;MTD;1;8;1.875;2
27-02-2020;MTD;2;23;1.826086956521739;4
27-02-2020;MTD;3;3;1.6666666666666667;0
27-02-2020;QTD;1;18;2.0;6
27-02-2020;QTD;2;58;1.9310344827586208;17
27-02-2020;QTD;3;10;1.5;1
27-02-2020;YTD;1;18;2.0;6
27-02-2020;YTD;2;58;1.9310344827586208;17
27-02-2020;YTD;3;10;1.5;1
28-02-2020;MTD;1;8;1.875;2
28-02-2020;MTD;2;23;1.826086956521739;4
28-02-2020;MTD;3;3;1.6666666666666667;0
28-02-2020;QTD;1;18;2.0;6
28-02-2020;QTD;2;58;1.9310344827586208;17
28-02-2020;QTD;3;10;1.5;1
28-02-2020;YTD;1;18;2.0;6
28-02-2020;YTD;2;58;1.9310344827586208;17
28-02-2020;YTD;3;10;1.5;1
29-02-2020;MTD;1;8;1.875;2
29-02-2020;MTD;2;23;1.826086956521739;4
29-02-2020;MTD;3;3;1.6666666666666667;0
29-02-2020;QTD;1;18;2.0;6
29-02-2020;QTD;2;58;1.9310344827586208;17
29-02-2020;QTD;3;10;1.5;1
29-02-2020;YTD;1;18;2.0;6
29-02-2020;YTD;2;58;1.9310344827586208;17
29-02-2020;YTD;3;10;1.5;1
01-03-2020;MTD;1;1;1.0;0
01-03-2020;MTD;2;1;3.0;1
01-03-2020;MTD;3;1;3.0;1
01-03-2020;QTD;1;19;1.9473684210526316;6
01-03-2020;QTD;2;59;1.9491525423728813;18
01-03-2020;QTD;3;11;1.6363636363636365;2
01-03-2020;YTD;1;19;1.9473684210526316;6
01-03-2020;YTD;2;59;1.9491525423728813;18
01-03-2020;YTD;3;11;1.6363636363636365;2
02-03-2020;MTD;1;1;1.0;0
02-03-2020;MTD;2;1;3.0;1
02-03-2020;MTD;3;1;3.0;1
02-03-2020;QTD;1;19;1.9473684210526316;6
02-03-2020;QTD;2;59;1.9491525423728813;18
02-03-2020;QTD;3;11;1.6363636363636365;2
02-03-2020;YTD;1;19;1.9473684210526316;6
02-03-2020;YTD;2;59;1.9491525423728813;18
02-03-2020;YTD;3;11;1.6363636363636365;2
03-03-2020;MTD;1;1;1.0;0
03-03-2020;MTD;2;3;2.6666666666666665;3
03-03-2020;MTD;3;2;3.0;2
03-03-2020;QTD;1;19;1.9473684210526316;6
03-03-2020;QTD;2;61;1.9672131147540983;20
03-03-2020;QTD;3;12;1.75;3
03-03-2020;YTD;1;19;1.9473684210526316;6
03-03-2020;YTD;2;61;1.9672131147540983;20
03-03-2020;YTD;3;12;1.75;3
04-03-2020;MTD;1;2;2.0;1
04-03-2020;MTD;2;6;2.8333333333333335;5
04-03-2020;MTD;3;2;3.0;2
04-03-2020;QTD;1;20;2.0;7
04-03-2020;QTD;2;64;2.015625;22
04-03-2020;QTD;3;12;1.75;3
04-03-2020;YTD;1;20;2.0;7
04-03-2020;YTD;2;64;2.015625;22
04-03-2020;YTD;3;12;1.75;3
05-03-2020;MTD;1;2;2.0;1
05-03-2020;MTD;2;7;2.7142857142857144;5
05-03-2020;MTD;3;3;3.0;3
05-03-2020;QTD;1;20;2.0;7
05-03-2020;QTD;2;65;2.0153846153846153;22
05-03-2020;QTD;3;13;1.8461538461538463;4
05-03-2020;YTD;1;20;2.0;7
05-03-2020;YTD;2;65;2.0153846153846153;22
05-03-2020;YTD;3;13;1.8461538461538463;4
06-03-2020;MTD;1;3;1.6666666666666667;1
06-03-2020;MTD;2;7;2.7142857142857144;5
06-03-2020;MTD;3;3;3.0;3
06-03-2020;QTD;1;21;1.9523809523809523;7
06-03-2020;QTD;2;65;2.0153846153846153;22
06-03-2020;QTD;3;13;1.8461538461538463;4
06-03-2020;YTD;1;21;1.9523809523809523;7
06-03-2020;YTD;2;65;2.0153846153846153;22
06-03-2020;YTD;3;13;1.8461538461538463;4
07-03-2020;MTD;1;4;2.0;1
07-03-2020;MTD;2;10;2.5;6
07-03-2020;MTD;3;3;3.0;3
07-03-2020;QTD;1;22;2.0;7
