date_ref;period;staff_id;product_id;nb_orders;nb_items;quantity;gross_sales;net_sales
25-06-2020;QTD;1;3;30;91;130;194926.72;174986.52
25-06-2020;QTD;2;6;24;94;142;181575.69;161670.55
25-06-2020;QTD;2;7;36;101;158;306127.53;275594.38
25-06-2020;QTD;3;8;6;15;23;40037.79;35544.812
25-06-2020;QTD;3;9;7;18;27;44351.73;40064.457
25-06-2020;YTD;1;2;36;102;152;251188.48;228289.97
25-06-2020;YTD;1;3;46;132;195;273650.12;243393.22
25-06-2020;YTD;2;6;80;268;400;576134.3;511561.88
25-06-2020;YTD;3;8;19;60;92;124506.12;113111.234
25-06-2020;YTD;2;7;87;254;387;674754.25;607827.6
25-06-2020;YTD;3;9;11;27;40;62191.6;56531.336
26-06-2020;QTD;1;2;22;66;100;142160.02;130061.16
26-06-2020;QTD;1;3;30;91;130;194926.72;174986.52
26-06-2020;QTD;2;6;24;94;142;181575.69;161670.55
26-06-2020;QTD;2;7;36;101;158;306127.53;275594.38
26-06-2020;QTD;3;8;6;15;23;40037.79;35544.812
26-06-2020;QTD;3;9;7;18;27;44351.73;40064.457
26-06-2020;YTD;1;2;36;102;152;251188.48;228289.97
26-06-2020;YTD;1;3;46;132;195;273650.12;243393.22
26-06-2020;YTD;2;6;80;268;400;576134.3;511561.88
26-06-2020;YTD;3;8;19;60;92;124506.12;113111.234
26-06-2020;YTD;2;7;87;254;387;674754.25;607827.6
26-06-2020;YTD;3;9;11;27;40;62191.6;56531.336
27-06-2020;QTD;1;2;22;66;100;142160.02;130061.16
27-06-2020;QTD;1;3;30;91;130;194926.72;174986.52
27-06-2020;QTD;2;6;24;94;142;181575.69;161670.55
27-06-2020;QTD;2;7;36;101;158;306127.53;275594.38
27-06-2020;QTD;3;8;6;15;23;40037.79;35544.812
27-06-2020;QTD;3;9;7;18;27;44351.73;40064.457
27-06-2020;YTD;1;2;36;102;152;251188.48;228289.97
27-06-2020;YTD;1;3;46;132;195;273650.12;243393.22
27-06-2020;YTD;2;6;80;268;400;576134.3;511561.88
27-06-2020;YTD;3;8;19;60;92;124506.12;113111.234
27-06-2020;YTD;2;7;87;254;387;674754.25;607827.6
27-06-2020;YTD;3;9;11;27;40;62191.6;56531.336
28-06-2020;QTD;1;2;22;66;100;142160.02;130061.16
28-06-2020;QTD;1;3;30;91;130;194926.72;174986.52
28-06-2020;QTD;2;6;24;94;142;181575.69;161670.55
28-06-2020;QTD;2;7;36;101;158;306127.53;275594.38
28-06-2020;QTD;3;8;6;15;23;40037.79;35544.812
28-06-2020;QTD;3;9;7;18;27;44351.73;40064.457
28-06-2020;YTD;1;2;36;102;152;251188.48;228289.97
28-06-2020;YTD;1;3;46;132;195;273650.12;243393.22
28-06-2020;YTD;2;6;80;268;400;576134.3;511561.88
28-06-2020;YTD;3;8;19;60;92;124506.12;113111.234
28-06-2020;YTD;2;7;87;254;387;674754.25;607827.6
28-06-2020;YTD;3;9;11;27;40;62191.6;56531.336
29-06-2020;QTD;1;2;22;66;100;142160.02;130061.16
29-06-2020;QTD;1;3;30;91;130;194926.72;174986.52
29-06-2020;QTD;2;6;24;94;142;181575.69;161670.55
29-06-2020;QTD;2;7;36;101;158;306127.53;275594.38
29-06-2020;QTD;3;8;6;15;23;40037.79;35544.812
29-06-2020;QTD;3;9;7;18;27;44351.73;40064.457
29-06-2020;YTD;1;2;36;102;152;251188.48;228289.97
29-06-2020;YTD;1;3;46;132;195;273650.12;243393.22
29-06-2020;YTD;2;6;80;268;400;576134.3;511561.88
29-06-2020;YTD;3;8;19;60;92;124506.12;113111.234
29-06-2020;YTD;2;7;87;254;387;674754.25;607827.6
29-06-2020;YTD;3;9;11;27;40;62191.6;56531.336
30-06-2020;QTD;1;2;22;66;100;142160.02;130061.16
30-06-2020;QTD;1;3;30;91;130;194926.72;174986.52
30-06-2020;QTD;2;6;24;94;142;181575.69;161670.55
30-06-2020;QTD;2;7;36;101;158;306127.53;275594.38
30-06-2020;QTD;3;8;6;15;23;40037.79;35544.812
30-06-2020;QTD;3;9;7;18;27;44351.73;40064.457
30-06-2020;YTD;1;2;36;102;152;251188.48;228289.97
30-06-2020;YTD;1;3;46;132;195;273650.12;243393.22
30-06-2020;YTD;2;6;80;268;400;576134.3;511561.88
30-06-2020;YTD;3;8;19;60;92;124506.12;113111.234
30-06-2020;YTD;2;7;87;254;387;674754.25;607827.6
30-06-2020;YTD;3;9;11;27;40;62191.6;56531.336
01-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
01-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
01-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
01-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
01-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
01-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
02-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
02-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
02-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
02-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
02-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
02-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
03-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
03-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
03-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
03-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
03-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
03-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
04-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
04-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
04-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
04-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
04-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
04-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
05-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
05-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
05-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
05-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
05-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
05-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
06-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
06-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
06-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
06-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
06-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
06-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
07-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
07-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
07-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
07-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
07-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
07-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
08-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
08-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
08-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
08-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
08-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
08-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
09-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
09-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
09-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
09-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
09-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
09-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
10-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
10-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
10-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
10-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
10-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
10-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
11-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
11-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
11-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
11-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
11-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
11-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
12-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
12-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
12-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
12-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
12-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
12-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
13-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
13-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
13-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
13-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
13-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
13-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
14-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
14-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
14-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
14-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
14-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
14-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
15-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
15-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
15-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
15-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
15-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
15-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
16-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
16-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
16-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
16-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
16-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
16-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
17-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
17-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
17-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
17-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
17-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
17-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
18-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
18-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
18-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
18-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
18-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
18-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
19-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
19-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
19-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
19-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
19-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
19-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
20-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
20-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
20-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
20-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
20-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
20-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
21-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
21-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
21-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
21-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
21-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
21-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
22-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
22-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
22-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
22-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
22-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
22-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
23-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
23-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
23-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
23-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
23-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
23-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
24-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
24-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
24-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
24-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
24-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
24-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
25-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
25-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
25-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
25-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
25-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
25-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
26-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
26-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
26-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
26-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
26-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
26-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
27-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
27-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
27-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
27-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
27-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
27-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
28-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
28-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
28-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
28-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
28-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
28-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
29-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
29-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
29-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
29-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
29-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
29-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
30-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
30-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
30-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
30-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
30-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
30-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
31-07-2020;YTD;1;2;36;102;152;251188.48;228289.97
31-07-2020;YTD;1;3;46;132;195;273650.12;243393.22
31-07-2020;YTD;2;6;80;268;400;576134.3;511561.88
31-07-2020;YTD;3;8;19;60;92;124506.12;113111.234
31-07-2020;YTD;2;7;87;254;387;674754.25;607827.6
31-07-2020;YTD;3;9;11;27;40;62191.6;56531.336
01-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
01-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
01-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
01-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
01-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
01-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
02-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
02-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
02-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
02-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
02-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
02-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
03-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
03-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
03-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
03-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
03-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
03-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
04-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
04-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
04-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
04-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
04-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
04-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
05-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
05-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
05-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
05-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
05-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
05-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
06-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
06-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
06-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
06-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
06-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
06-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
07-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
07-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
07-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
07-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
07-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
07-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
08-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
08-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
08-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
08-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
08-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
08-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
09-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
09-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
09-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
09-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
09-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
09-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
10-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
10-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
10-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
10-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
10-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
10-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
11-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
11-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
11-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
11-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
11-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
11-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
12-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
12-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
12-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
12-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
12-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
12-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
13-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
13-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
13-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
13-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
13-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
13-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
14-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
14-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
14-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
14-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
14-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
14-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
15-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
15-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
15-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
15-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
15-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
15-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
16-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
16-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
16-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
16-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
16-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
16-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
17-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
17-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
17-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
17-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
17-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
17-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
18-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
18-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
18-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
18-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
18-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
18-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
19-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
19-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
19-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
19-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
19-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
19-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
20-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
20-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
20-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
20-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
20-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
20-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
21-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
21-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
21-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
21-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
21-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
21-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
22-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
22-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
22-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
22-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
22-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
22-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
23-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
23-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
23-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
23-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
23-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
23-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
24-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
24-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
24-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
24-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
24-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
24-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
25-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
25-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
25-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
25-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
25-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
25-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
26-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
26-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
26-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
26-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
26-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
26-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
27-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
27-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
27-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
27-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
27-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
27-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
28-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
28-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
28-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
28-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
28-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
28-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
29-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
29-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
29-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
29-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
29-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
29-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
30-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
30-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
30-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
30-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
30-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
30-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
31-08-2020;YTD;1;2;36;102;152;251188.48;228289.97
31-08-2020;YTD;1;3;46;132;195;273650.12;243393.22
31-08-2020;YTD;2;6;80;268;400;576134.3;511561.88
31-08-2020;YTD;3;8;19;60;92;124506.12;113111.234
31-08-2020;YTD;2;7;87;254;387;674754.25;607827.6
31-08-2020;YTD;3;9;11;27;40;62191.6;56531.336
01-09-2020;YTD;1;2;36;102;152;251188.48;228289.97
01-09-2020;YTD;1;3;46;132;195;273650.12;243393.22
01-09-2020;YTD;2;6;80;268;400;576134.3;511561.88
01-09-2020;YTD;3;8;19;60;92;124506.12;113111.234
01-09-2020;YTD;2;7;87;254;387;674754.25;607827.6
01-09-2020;YTD;3;9;11;27;40;62191.6;56531.336
02-09-2020;YTD;1;2;36;102;152;251188.48;228289.97
