date_ref;period;order_status;nb_orders;nb_items;quantity;gross_sales;net_sales
17-04-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
17-04-2020;YTD;Completed;154;458;686;1053245.4;942793.4
17-04-2020;YTD;Processing;36;122;187;308761.22;276382.72
17-04-2020;YTD;Pending;38;108;167;276164.4;248284.86
18-04-2020;MTD;Processing;38;131;199;323701.1;289370.62
18-04-2020;MTD;Pending;40;115;176;292262.34;262652.4
18-04-2020;QTD;Processing;38;131;199;323701.1;289370.62
18-04-2020;QTD;Pending;40;115;176;292262.34;262652.4
18-04-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
18-04-2020;YTD;Completed;154;458;686;1053245.4;942793.4
18-04-2020;YTD;Processing;38;131;199;323701.1;289370.62
18-04-2020;YTD;Pending;40;115;176;292262.34;262652.4
19-04-2020;MTD;Processing;39;132;201;326399.1;291879.75
19-04-2020;MTD;Pending;41;120;182;304282.28;273537.94
19-04-2020;QTD;Processing;39;132;201;326399.1;291879.75
19-04-2020;QTD;Pending;41;120;182;304282.28;273537.94
19-04-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
19-04-2020;YTD;Completed;154;458;686;1053245.4;942793.4
19-04-2020;YTD;Processing;39;132;201;326399.1;291879.75
19-04-2020;YTD;Pending;41;120;182;304282.28;273537.94
20-04-2020;MTD;Processing;42;139;212;342708.0;306843.16
20-04-2020;MTD;Pending;43;125;189;317603.2;285026.7
20-04-2020;QTD;Processing;42;139;212;342708.0;306843.16
20-04-2020;QTD;Pending;43;125;189;317603.2;285026.7
20-04-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
20-04-2020;YTD;Completed;154;458;686;1053245.4;942793.4
20-04-2020;YTD;Processing;42;139;212;342708.0;306843.16
20-04-2020;YTD;Pending;43;125;189;317603.2;285026.7
21-04-2020;MTD;Processing;45;148;222;352611.9;315125.1
21-04-2020;MTD;Pending;45;129;194;329693.16;296480.62
21-04-2020;QTD;Processing;45;148;222;352611.9;315125.1
21-04-2020;QTD;Pending;45;129;194;329693.16;296480.62
21-04-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
21-04-2020;YTD;Completed;154;458;686;1053245.4;942793.4
21-04-2020;YTD;Processing;45;148;222;352611.9;315125.1
21-04-2020;YTD;Pending;45;129;194;329693.16;296480.62
22-04-2020;MTD;Processing;47;150;224;367611.88;328985.06
22-04-2020;MTD;Pending;47;136;205;342213.03;307459.34
22-04-2020;QTD;Processing;47;150;224;367611.88;328985.06
22-04-2020;QTD;Pending;47;136;205;342213.03;307459.34
22-04-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
22-04-2020;YTD;Completed;154;458;686;1053245.4;942793.4
22-04-2020;YTD;Processing;47;150;224;367611.88;328985.06
22-04-2020;YTD;Pending;47;136;205;342213.03;307459.34
23-04-2020;MTD;Processing;51;166;249;402078.62;360763.9
23-04-2020;MTD;Pending;49;142;216;351542.94;315908.2
23-04-2020;QTD;Processing;51;166;249;402078.62;360763.9
23-04-2020;QTD;Pending;49;142;216;351542.94;315908.2
23-04-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
23-04-2020;YTD;Completed;154;458;686;1053245.4;942793.4
23-04-2020;YTD;Processing;51;166;249;402078.62;360763.9
23-04-2020;YTD;Pending;49;142;216;351542.94;315908.2
24-04-2020;MTD;Processing;53;172;258;408692.53;366898.03
24-04-2020;MTD;Pending;49;142;216;351542.94;315908.2
24-04-2020;QTD;Processing;53;172;258;408692.53;366898.03
24-04-2020;QTD;Pending;49;142;216;351542.94;315908.2
24-04-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
24-04-2020;YTD;Completed;154;458;686;1053245.4;942793.4
24-04-2020;YTD;Processing;53;172;258;408692.53;366898.03
24-04-2020;YTD;Pending;49;142;216;351542.94;315908.2
25-04-2020;MTD;Processing;54;174;260;409472.53;367571.0
25-04-2020;MTD;Pending;51;146;222;356252.88;320223.66
25-04-2020;QTD;Processing;54;174;260;409472.53;367571.0
25-04-2020;QTD;Pending;51;146;222;356252.88;320223.66
25-04-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
25-04-2020;YTD;Completed;154;458;686;1053245.4;942793.4
25-04-2020;YTD;Processing;54;174;260;409472.53;367571.0
25-04-2020;YTD;Pending;51;146;222;356252.88;320223.66
26-04-2020;MTD;Processing;56;183;275;435090.38;390667.88
26-04-2020;MTD;Pending;54;157;237;374385.75;336502.9
26-04-2020;QTD;Processing;56;183;275;435090.38;390667.88
26-04-2020;QTD;Pending;54;157;237;374385.75;336502.9
26-04-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
26-04-2020;YTD;Completed;154;458;686;1053245.4;942793.4
26-04-2020;YTD;Processing;56;183;275;435090.38;390667.88
26-04-2020;YTD;Pending;54;157;237;374385.75;336502.9
27-04-2020;MTD;Processing;59;196;297;467978.16;420562.78
27-04-2020;MTD;Pending;56;165;249;401872.62;361737.06
27-04-2020;QTD;Processing;59;196;297;467978.16;420562.78
27-04-2020;QTD;Pending;56;165;249;401872.62;361737.06
27-04-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
27-04-2020;YTD;Completed;154;458;686;1053245.4;942793.4
27-04-2020;YTD;Processing;59;196;297;467978.16;420562.78
27-04-2020;YTD;Pending;56;165;249;401872.62;361737.06
28-04-2020;MTD;Processing;61;199;300;469157.16;421603.38
28-04-2020;MTD;Pending;58;169;254;409012.56;368337.0
28-04-2020;QTD;Processing;61;199;300;469157.16;421603.38
28-04-2020;QTD;Pending;58;169;254;409012.56;368337.0
28-04-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
28-04-2020;YTD;Completed;154;458;686;1053245.4;942793.4
28-04-2020;YTD;Processing;61;199;300;469157.16;421603.38
28-04-2020;YTD;Pending;58;169;254;409012.56;368337.0
29-04-2020;MTD;Processing;62;202;304;476947.12;428745.34
29-04-2020;MTD;Pending;61;178;267;428298.44;385515.9
29-04-2020;QTD;Processing;62;202;304;476947.12;428745.34
29-04-2020;QTD;Pending;61;178;267;428298.44;385515.9
29-04-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
29-04-2020;YTD;Completed;154;458;686;1053245.4;942793.4
29-04-2020;YTD;Processing;62;202;304;476947.12;428745.34
29-04-2020;YTD;Pending;61;178;267;428298.44;385515.9
30-04-2020;MTD;Processing;63;203;306;477407.1;429182.3
30-04-2020;MTD;Pending;62;182;274;431772.38;388739.53
30-04-2020;QTD;Processing;63;203;306;477407.1;429182.3
30-04-2020;QTD;Pending;62;182;274;431772.38;388739.53
30-04-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
30-04-2020;YTD;Completed;154;458;686;1053245.4;942793.4
30-04-2020;YTD;Processing;63;203;306;477407.1;429182.3
30-04-2020;YTD;Pending;62;182;274;431772.38;388739.53
01-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
01-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
01-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
01-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
01-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
01-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
02-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
02-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
02-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
02-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
02-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
02-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
03-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
03-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
03-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
03-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
03-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
03-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
04-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
04-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
04-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
04-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
04-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
04-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
05-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
05-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
05-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
05-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
05-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
05-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
06-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
06-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
06-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
06-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
06-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
06-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
07-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
07-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
07-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
07-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
07-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
07-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
08-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
08-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
08-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
08-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
08-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
08-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
09-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
09-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
09-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
09-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
09-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
09-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
10-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
10-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
10-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
10-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
10-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
10-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
11-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
11-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
11-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
11-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
11-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
11-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
12-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
12-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
12-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
12-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
12-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
12-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
13-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
13-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
13-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
13-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
13-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
13-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
14-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
14-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
14-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
14-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
14-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
14-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
15-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
15-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
15-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
15-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
15-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
15-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
16-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
16-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
16-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
16-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
16-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
16-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
17-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
17-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
17-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
17-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
17-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
17-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
18-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
18-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
18-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
18-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
18-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
18-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
19-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
19-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
19-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
19-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
19-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
19-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
20-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
20-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
20-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
20-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
20-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
20-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
21-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
21-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
21-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
21-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
21-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
21-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
22-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
22-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
22-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
22-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
22-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
22-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
23-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
23-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
23-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
23-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
23-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
23-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
24-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
24-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
24-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
24-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
24-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
24-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
25-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
25-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
25-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
25-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
25-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
25-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
26-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
26-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
26-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
26-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
26-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
26-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
27-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
27-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
27-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
27-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
27-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
27-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
28-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
28-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
28-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
28-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
28-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
28-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
29-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
29-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
29-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
29-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
29-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
29-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
30-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
30-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
30-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
30-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
30-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
30-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
31-05-2020;QTD;Processing;63;203;306;477407.1;429182.3
31-05-2020;QTD;Pending;62;182;274;431772.38;388739.53
31-05-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
31-05-2020;YTD;Completed;154;458;686;1053245.4;942793.4
31-05-2020;YTD;Processing;63;203;306;477407.1;429182.3
31-05-2020;YTD;Pending;62;182;274;431772.38;388739.53
01-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
01-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
01-06-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
01-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
01-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
01-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
02-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
02-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
02-06-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
02-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
02-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
02-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
03-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
03-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
03-06-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
03-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
03-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
03-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
04-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
04-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
04-06-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
04-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
04-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
04-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
05-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
05-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
05-06-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
05-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
05-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
05-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
06-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
06-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
06-06-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
06-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
06-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
06-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
07-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
07-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
07-06-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
07-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
07-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
07-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
08-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
08-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
08-06-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
08-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
08-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
08-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
09-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
09-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
09-06-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
09-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
09-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
09-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
10-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
10-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
10-06-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
10-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
10-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
10-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
11-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
11-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
11-06-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
11-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
11-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
11-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
12-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
12-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
12-06-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
12-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
12-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
12-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
13-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
13-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
13-06-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
13-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
13-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
13-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
14-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
14-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
14-06-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
14-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
14-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
14-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
15-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
15-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
15-06-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
15-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
15-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
15-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
16-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
16-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
16-06-2020;YTD;Rejected;1;4;5;3698.95;3285.7556
16-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
16-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
16-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
17-06-2020;MTD;Rejected;1;1;1;209.99;188.991
17-06-2020;QTD;Rejected;1;1;1;209.99;188.991
17-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
17-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
17-06-2020;YTD;Rejected;2;5;6;3908.94;3474.7466
17-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
17-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
17-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
18-06-2020;MTD;Rejected;1;1;1;209.99;188.991
18-06-2020;QTD;Rejected;1;1;1;209.99;188.991
18-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
18-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
18-06-2020;YTD;Rejected;2;5;6;3908.94;3474.7466
18-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
18-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
18-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
19-06-2020;MTD;Rejected;1;1;1;209.99;188.991
19-06-2020;QTD;Rejected;1;1;1;209.99;188.991
19-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
19-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
19-06-2020;YTD;Rejected;2;5;6;3908.94;3474.7466
19-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
19-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
19-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
20-06-2020;MTD;Rejected;1;1;1;209.99;188.991
20-06-2020;QTD;Rejected;1;1;1;209.99;188.991
20-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
20-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
20-06-2020;YTD;Rejected;2;5;6;3908.94;3474.7466
20-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
20-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
20-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
21-06-2020;MTD;Rejected;1;1;1;209.99;188.991
21-06-2020;QTD;Rejected;1;1;1;209.99;188.991
21-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
21-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
21-06-2020;YTD;Rejected;2;5;6;3908.94;3474.7466
21-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
21-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
21-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
22-06-2020;MTD;Rejected;1;1;1;209.99;188.991
22-06-2020;QTD;Rejected;1;1;1;209.99;188.991
22-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
22-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
22-06-2020;YTD;Rejected;2;5;6;3908.94;3474.7466
22-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
22-06-2020;YTD;Processing;63;203;306;477407.1;429182.3
22-06-2020;YTD;Pending;62;182;274;431772.38;388739.53
23-06-2020;MTD;Rejected;1;1;1;209.99;188.991
23-06-2020;QTD;Rejected;1;1;1;209.99;188.991
23-06-2020;QTD;Processing;63;203;306;477407.1;429182.3
23-06-2020;QTD;Pending;62;182;274;431772.38;388739.53
23-06-2020;YTD;Rejected;2;5;6;3908.94;3474.7466
23-06-2020;YTD;Completed;154;458;686;1053245.4;942793.4
