date_ref;period;staff_id;nb_orders;nb_items;quantity;gross_sales;net_sales
07-04-2020;MTD;2;12;38;57;72326.47;65517.51
07-04-2020;MTD;3;1;1;1;429.99;386.991
07-04-2020;QTD;1;12;39;58;78076.42;70505.23
07-04-2020;QTD;2;12;38;57;72326.47;65517.51
07-04-2020;QTD;3;1;1;1;429.99;386.991
07-04-2020;YTD;1;42;116;175;265828.3;237140.73
07-04-2020;YTD;2;119;365;544;835511.8;747642.1
07-04-2020;YTD;3;18;55;83;102738.19;94420.29
08-04-2020;MTD;1;13;40;59;78396.41;70802.82
08-04-2020;MTD;2;16;53;81;124847.23;113163.89
08-04-2020;MTD;3;1;1;1;429.99;386.991
08-04-2020;QTD;1;13;40;59;78396.41;70802.82
08-04-2020;QTD;2;16;53;81;124847.23;113163.89
08-04-2020;QTD;3;1;1;1;429.99;386.991
08-04-2020;YTD;1;43;117;176;266148.28;237438.33
08-04-2020;YTD;2;123;380;568;888032.56;795288.5
08-04-2020;YTD;3;18;55;83;102738.19;94420.29
09-04-2020;MTD;1;14;41;61;79896.39;72197.805
09-04-2020;MTD;2;18;63;97;149652.12;135439.39
09-04-2020;MTD;3;2;2;2;1339.98;1233.2817
09-04-2020;QTD;1;14;41;61;79896.39;72197.805
09-04-2020;QTD;2;18;63;97;149652.12;135439.39
09-04-2020;QTD;3;2;2;2;1339.98;1233.2817
09-04-2020;YTD;1;44;118;178;267648.28;238833.31
09-04-2020;YTD;2;125;390;584;912837.44;817564.0
09-04-2020;YTD;3;19;56;84;103648.18;95266.58
10-04-2020;MTD;1;16;46;70;107046.3;97862.72
10-04-2020;MTD;2;18;63;97;149652.12;135439.39
10-04-2020;MTD;3;3;7;11;19059.89;16879.203
10-04-2020;QTD;1;16;46;70;107046.3;97862.72
10-04-2020;QTD;2;18;63;97;149652.12;135439.39
10-04-2020;QTD;3;3;7;11;19059.89;16879.203
10-04-2020;YTD;1;46;123;187;294798.2;264498.22
10-04-2020;YTD;2;125;390;584;912837.44;817564.0
10-04-2020;YTD;3;20;61;93;121368.09;110912.5
11-04-2020;MTD;1;19;56;89;142386.11;129700.55
11-04-2020;MTD;2;19;68;105;158737.06;143184.08
11-04-2020;MTD;3;4;11;18;32539.82;28590.143
11-04-2020;QTD;1;19;56;89;142386.11;129700.55
11-04-2020;QTD;2;19;68;105;158737.06;143184.08
11-04-2020;QTD;3;4;11;18;32539.82;28590.143
11-04-2020;YTD;1;49;133;206;330138.0;296336.06
11-04-2020;YTD;2;126;395;592;921922.4;825308.7
11-04-2020;YTD;3;21;65;100;134848.02;122623.44
12-04-2020;MTD;1;21;63;98;151606.02;137605.58
12-04-2020;MTD;2;23;80;121;189353.94;170125.7
12-04-2020;MTD;3;7;17;27;50721.73;45110.46
12-04-2020;QTD;1;21;63;98;151606.02;137605.58
12-04-2020;QTD;2;23;80;121;189353.94;170125.7
12-04-2020;QTD;3;7;17;27;50721.73;45110.46
12-04-2020;YTD;1;51;140;215;339357.9;304241.1
12-04-2020;YTD;2;130;407;608;952539.25;852250.3
12-04-2020;YTD;3;24;71;109;153029.94;139143.77
13-04-2020;MTD;1;23;66;102;154794.98;140475.64
13-04-2020;MTD;2;25;86;130;205111.84;184487.83
13-04-2020;MTD;3;7;17;27;50721.73;45110.46
13-04-2020;QTD;1;23;66;102;154794.98;140475.64
13-04-2020;QTD;2;25;86;130;205111.84;184487.83
13-04-2020;QTD;3;7;17;27;50721.73;45110.46
13-04-2020;YTD;1;53;143;219;342546.88;307111.16
13-04-2020;YTD;2;132;413;617;968297.2;866612.44
13-04-2020;YTD;3;24;71;109;153029.94;139143.77
14-04-2020;MTD;1;23;66;102;154794.98;140475.64
14-04-2020;MTD;2;28;95;144;230691.7;206461.7
14-04-2020;MTD;3;7;17;27;50721.73;45110.46
14-04-2020;QTD;1;23;66;102;154794.98;140475.64
14-04-2020;QTD;2;28;95;144;230691.7;206461.7
14-04-2020;QTD;3;7;17;27;50721.73;45110.46
14-04-2020;YTD;1;53;143;219;342546.88;307111.16
14-04-2020;YTD;2;135;422;631;993877.0;888586.3
14-04-2020;YTD;3;24;71;109;153029.94;139143.77
15-04-2020;MTD;1;23;66;102;154794.98;140475.64
15-04-2020;MTD;2;30;101;153;244081.61;218685.31
15-04-2020;MTD;3;8;19;31;52761.69;47048.42
15-04-2020;QTD;1;23;66;102;154794.98;140475.64
15-04-2020;QTD;2;30;101;153;244081.61;218685.31
15-04-2020;QTD;3;8;19;31;52761.69;47048.42
15-04-2020;YTD;1;53;143;219;342546.88;307111.16
15-04-2020;YTD;2;137;428;640;1007266.94;900809.94
15-04-2020;YTD;3;25;73;113;155069.89;141081.72
16-04-2020;MTD;1;24;71;109;168506.92;153389.78
16-04-2020;MTD;2;33;116;178;295383.38;264281.2
16-04-2020;MTD;3;8;19;31;52761.69;47048.42
16-04-2020;QTD;1;24;71;109;168506.92;153389.78
16-04-2020;QTD;2;33;116;178;295383.38;264281.2
16-04-2020;QTD;3;8;19;31;52761.69;47048.42
16-04-2020;YTD;1;54;148;226;356258.8;320025.28
16-04-2020;YTD;2;140;443;665;1058568.8;946405.8
16-04-2020;YTD;3;25;73;113;155069.89;141081.72
17-04-2020;MTD;1;29;83;126;206030.75;186057.83
17-04-2020;MTD;2;37;128;197;326133.2;291561.34
17-04-2020;MTD;3;8;19;31;52761.69;47048.42
17-04-2020;QTD;1;29;83;126;206030.75;186057.83
17-04-2020;QTD;2;37;128;197;326133.2;291561.34
17-04-2020;QTD;3;8;19;31;52761.69;47048.42
17-04-2020;YTD;1;59;160;243;393782.62;352693.34
17-04-2020;YTD;2;144;455;684;1089318.5;973685.94
17-04-2020;YTD;3;25;73;113;155069.89;141081.72
18-04-2020;MTD;1;31;89;132;211310.69;190994.48
18-04-2020;MTD;2;39;138;212;351891.06;313980.12
18-04-2020;MTD;3;8;19;31;52761.69;47048.42
18-04-2020;QTD;1;31;89;132;211310.69;190994.48
18-04-2020;QTD;2;39;138;212;351891.06;313980.12
18-04-2020;QTD;3;8;19;31;52761.69;47048.42
18-04-2020;YTD;1;61;166;249;399062.56;357630.0
18-04-2020;YTD;2;146;465;699;1115076.4;996104.7
18-04-2020;YTD;3;25;73;113;155069.89;141081.72
19-04-2020;MTD;1;32;90;134;214008.69;193503.62
19-04-2020;MTD;2;40;143;218;363911.0;324865.66
19-04-2020;MTD;3;8;19;31;52761.69;47048.42
19-04-2020;QTD;1;32;90;134;214008.69;193503.62
19-04-2020;QTD;2;40;143;218;363911.0;324865.66
19-04-2020;QTD;3;8;19;31;52761.69;47048.42
19-04-2020;YTD;1;62;167;251;401760.56;360139.12
19-04-2020;YTD;2;147;470;705;1127096.4;1006990.25
19-04-2020;YTD;3;25;73;113;155069.89;141081.72
20-04-2020;MTD;1;32;90;134;214008.69;193503.62
20-04-2020;MTD;2;44;154;235;390040.84;348062.8
20-04-2020;MTD;3;9;20;32;56261.68;50303.414
20-04-2020;QTD;1;32;90;134;214008.69;193503.62
20-04-2020;QTD;2;44;154;235;390040.84;348062.8
20-04-2020;QTD;3;9;20;32;56261.68;50303.414
20-04-2020;YTD;1;62;167;251;401760.56;360139.12
20-04-2020;YTD;2;151;481;722;1153226.1;1030187.44
20-04-2020;YTD;3;26;74;114;158569.88;144336.72
21-04-2020;MTD;1;37;103;149;236002.55;213239.5
21-04-2020;MTD;2;44;154;235;390040.84;348062.8
21-04-2020;MTD;3;9;20;32;56261.68;50303.414
21-04-2020;QTD;1;37;103;149;236002.55;213239.5
21-04-2020;QTD;2;44;154;235;390040.84;348062.8
21-04-2020;QTD;3;9;20;32;56261.68;50303.414
21-04-2020;YTD;1;67;180;266;423754.4;379875.0
21-04-2020;YTD;2;151;481;722;1153226.1;1030187.44
21-04-2020;YTD;3;26;74;114;158569.88;144336.72
22-04-2020;MTD;1;37;103;149;236002.55;213239.5
22-04-2020;MTD;2;47;159;242;408200.75;364663.56
22-04-2020;MTD;3;10;24;38;65621.62;58541.36
22-04-2020;QTD;1;37;103;149;236002.55;213239.5
22-04-2020;QTD;2;47;159;242;408200.75;364663.56
22-04-2020;QTD;3;10;24;38;65621.62;58541.36
22-04-2020;YTD;1;67;180;266;423754.4;379875.0
22-04-2020;YTD;2;154;486;729;1171386.1;1046788.1
22-04-2020;YTD;3;27;78;120;167929.81;152574.66
23-04-2020;MTD;1;40;114;166;253602.38;229340.25
23-04-2020;MTD;2;50;170;261;434397.6;388790.5
23-04-2020;MTD;3;10;24;38;65621.62;58541.36
23-04-2020;QTD;1;40;114;166;253602.38;229340.25
23-04-2020;QTD;2;50;170;261;434397.6;388790.5
23-04-2020;QTD;3;10;24;38;65621.62;58541.36
23-04-2020;YTD;1;70;191;283;441354.25;395975.75
23-04-2020;YTD;2;157;497;748;1197582.9;1070915.1
23-04-2020;YTD;3;27;78;120;167929.81;152574.66
24-04-2020;MTD;1;42;120;175;260216.28;235474.38
24-04-2020;MTD;2;50;170;261;434397.6;388790.5
24-04-2020;MTD;3;10;24;38;65621.62;58541.36
24-04-2020;QTD;1;42;120;175;260216.28;235474.38
24-04-2020;QTD;2;50;170;261;434397.6;388790.5
24-04-2020;QTD;3;10;24;38;65621.62;58541.36
24-04-2020;YTD;1;72;197;292;447968.16;402109.88
24-04-2020;YTD;2;157;497;748;1197582.9;1070915.1
24-04-2020;YTD;3;27;78;120;167929.81;152574.66
25-04-2020;MTD;1;44;124;180;264596.22;239495.33
25-04-2020;MTD;2;51;172;264;435507.56;389757.97
25-04-2020;MTD;3;10;24;38;65621.62;58541.36
25-04-2020;QTD;1;44;124;180;264596.22;239495.33
25-04-2020;QTD;2;51;172;264;435507.56;389757.97
25-04-2020;QTD;3;10;24;38;65621.62;58541.36
25-04-2020;YTD;1;74;201;297;452348.12;406130.84
25-04-2020;YTD;2;158;499;751;1198692.9;1071882.5
25-04-2020;YTD;3;27;78;120;167929.81;152574.66
26-04-2020;MTD;1;48;143;208;307926.94;278480.88
26-04-2020;MTD;2;52;173;266;435927.53;390148.53
26-04-2020;MTD;3;10;24;38;65621.62;58541.36
26-04-2020;QTD;1;48;143;208;307926.94;278480.88
26-04-2020;QTD;2;52;173;266;435927.53;390148.53
26-04-2020;QTD;3;10;24;38;65621.62;58541.36
26-04-2020;YTD;1;78;220;325;495678.84;445116.38
26-04-2020;YTD;2;159;500;753;1199112.9;1072273.1
26-04-2020;YTD;3;27;78;120;167929.81;152574.66
27-04-2020;MTD;1;51;154;226;329296.78;297905.72
27-04-2020;MTD;2;54;183;282;474932.4;425852.78
27-04-2020;MTD;3;10;24;38;65621.62;58541.36
27-04-2020;QTD;1;51;154;226;329296.78;297905.72
27-04-2020;QTD;2;54;183;282;474932.4;425852.78
27-04-2020;QTD;3;10;24;38;65621.62;58541.36
27-04-2020;YTD;1;81;231;343;517048.66;464541.22
27-04-2020;YTD;2;161;510;769;1238117.8;1107977.4
27-04-2020;YTD;3;27;78;120;167929.81;152574.66
28-04-2020;MTD;1;51;154;226;329296.78;297905.72
28-04-2020;MTD;2;56;186;286;476652.38;427362.72
28-04-2020;MTD;3;12;28;42;72220.59;64671.934
28-04-2020;QTD;1;51;154;226;329296.78;297905.72
28-04-2020;QTD;2;56;186;286;476652.38;427362.72
28-04-2020;QTD;3;12;28;42;72220.59;64671.934
28-04-2020;YTD;1;81;231;343;517048.66;464541.22
28-04-2020;YTD;2;163;513;773;1239837.8;1109487.4
28-04-2020;YTD;3;29;82;124;174528.8;158705.23
29-04-2020;MTD;1;52;157;230;337086.72;305047.7
29-04-2020;MTD;2;58;190;291;483769.3;433604.28
29-04-2020;MTD;3;13;33;50;84389.52;75609.27
29-04-2020;QTD;1;52;157;230;337086.72;305047.7
29-04-2020;QTD;2;58;190;291;483769.3;433604.28
29-04-2020;QTD;3;13;33;50;84389.52;75609.27
29-04-2020;YTD;1;82;234;347;524838.6;471683.2
29-04-2020;YTD;2;165;517;778;1246954.6;1115728.9
29-04-2020;YTD;3;30;87;132;186697.72;169642.56
30-04-2020;MTD;1;52;157;230;337086.72;305047.7
30-04-2020;MTD;2;60;195;300;487703.22;437264.9
30-04-2020;MTD;3;13;33;50;84389.52;75609.27
30-04-2020;QTD;1;52;157;230;337086.72;305047.7
30-04-2020;QTD;2;60;195;300;487703.22;437264.9
30-04-2020;QTD;3;13;33;50;84389.52;75609.27
30-04-2020;YTD;1;82;234;347;524838.6;471683.2
30-04-2020;YTD;2;167;522;787;1250888.5;1119389.5
30-04-2020;YTD;3;30;87;132;186697.72;169642.56
01-05-2020;QTD;1;52;157;230;337086.72;305047.7
01-05-2020;QTD;2;60;195;300;487703.22;437264.9
01-05-2020;QTD;3;13;33;50;84389.52;75609.27
01-05-2020;YTD;1;82;234;347;524838.6;471683.2
01-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
01-05-2020;YTD;3;30;87;132;186697.72;169642.56
02-05-2020;QTD;1;52;157;230;337086.72;305047.7
02-05-2020;QTD;2;60;195;300;487703.22;437264.9
02-05-2020;QTD;3;13;33;50;84389.52;75609.27
02-05-2020;YTD;1;82;234;347;524838.6;471683.2
02-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
02-05-2020;YTD;3;30;87;132;186697.72;169642.56
03-05-2020;QTD;1;52;157;230;337086.72;305047.7
03-05-2020;QTD;2;60;195;300;487703.22;437264.9
03-05-2020;QTD;3;13;33;50;84389.52;75609.27
03-05-2020;YTD;1;82;234;347;524838.6;471683.2
03-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
03-05-2020;YTD;3;30;87;132;186697.72;169642.56
04-05-2020;QTD;1;52;157;230;337086.72;305047.7
04-05-2020;QTD;2;60;195;300;487703.22;437264.9
04-05-2020;QTD;3;13;33;50;84389.52;75609.27
04-05-2020;YTD;1;82;234;347;524838.6;471683.2
04-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
04-05-2020;YTD;3;30;87;132;186697.72;169642.56
05-05-2020;QTD;1;52;157;230;337086.72;305047.7
05-05-2020;QTD;2;60;195;300;487703.22;437264.9
05-05-2020;QTD;3;13;33;50;84389.52;75609.27
05-05-2020;YTD;1;82;234;347;524838.6;471683.2
05-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
05-05-2020;YTD;3;30;87;132;186697.72;169642.56
06-05-2020;QTD;1;52;157;230;337086.72;305047.7
06-05-2020;QTD;2;60;195;300;487703.22;437264.9
06-05-2020;QTD;3;13;33;50;84389.52;75609.27
06-05-2020;YTD;1;82;234;347;524838.6;471683.2
06-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
06-05-2020;YTD;3;30;87;132;186697.72;169642.56
07-05-2020;QTD;1;52;157;230;337086.72;305047.7
07-05-2020;QTD;2;60;195;300;487703.22;437264.9
07-05-2020;QTD;3;13;33;50;84389.52;75609.27
07-05-2020;YTD;1;82;234;347;524838.6;471683.2
07-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
07-05-2020;YTD;3;30;87;132;186697.72;169642.56
08-05-2020;QTD;1;52;157;230;337086.72;305047.7
08-05-2020;QTD;2;60;195;300;487703.22;437264.9
08-05-2020;QTD;3;13;33;50;84389.52;75609.27
08-05-2020;YTD;1;82;234;347;524838.6;471683.2
08-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
08-05-2020;YTD;3;30;87;132;186697.72;169642.56
09-05-2020;QTD;1;52;157;230;337086.72;305047.7
09-05-2020;QTD;2;60;195;300;487703.22;437264.9
09-05-2020;QTD;3;13;33;50;84389.52;75609.27
09-05-2020;YTD;1;82;234;347;524838.6;471683.2
09-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
09-05-2020;YTD;3;30;87;132;186697.72;169642.56
10-05-2020;QTD;1;52;157;230;337086.72;305047.7
10-05-2020;QTD;2;60;195;300;487703.22;437264.9
10-05-2020;QTD;3;13;33;50;84389.52;75609.27
10-05-2020;YTD;1;82;234;347;524838.6;471683.2
10-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
10-05-2020;YTD;3;30;87;132;186697.72;169642.56
11-05-2020;QTD;1;52;157;230;337086.72;305047.7
11-05-2020;QTD;2;60;195;300;487703.22;437264.9
11-05-2020;QTD;3;13;33;50;84389.52;75609.27
11-05-2020;YTD;1;82;234;347;524838.6;471683.2
11-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
11-05-2020;YTD;3;30;87;132;186697.72;169642.56
12-05-2020;QTD;1;52;157;230;337086.72;305047.7
12-05-2020;QTD;2;60;195;300;487703.22;437264.9
12-05-2020;QTD;3;13;33;50;84389.52;75609.27
12-05-2020;YTD;1;82;234;347;524838.6;471683.2
12-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
12-05-2020;YTD;3;30;87;132;186697.72;169642.56
13-05-2020;QTD;1;52;157;230;337086.72;305047.7
13-05-2020;QTD;2;60;195;300;487703.22;437264.9
13-05-2020;QTD;3;13;33;50;84389.52;75609.27
13-05-2020;YTD;1;82;234;347;524838.6;471683.2
13-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
13-05-2020;YTD;3;30;87;132;186697.72;169642.56
14-05-2020;QTD;1;52;157;230;337086.72;305047.7
14-05-2020;QTD;2;60;195;300;487703.22;437264.9
14-05-2020;QTD;3;13;33;50;84389.52;75609.27
14-05-2020;YTD;1;82;234;347;524838.6;471683.2
14-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
14-05-2020;YTD;3;30;87;132;186697.72;169642.56
15-05-2020;QTD;1;52;157;230;337086.72;305047.7
15-05-2020;QTD;2;60;195;300;487703.22;437264.9
15-05-2020;QTD;3;13;33;50;84389.52;75609.27
15-05-2020;YTD;1;82;234;347;524838.6;471683.2
15-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
15-05-2020;YTD;3;30;87;132;186697.72;169642.56
16-05-2020;QTD;1;52;157;230;337086.72;305047.7
16-05-2020;QTD;2;60;195;300;487703.22;437264.9
16-05-2020;QTD;3;13;33;50;84389.52;75609.27
16-05-2020;YTD;1;82;234;347;524838.6;471683.2
16-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
16-05-2020;YTD;3;30;87;132;186697.72;169642.56
17-05-2020;QTD;1;52;157;230;337086.72;305047.7
17-05-2020;QTD;2;60;195;300;487703.22;437264.9
17-05-2020;QTD;3;13;33;50;84389.52;75609.27
17-05-2020;YTD;1;82;234;347;524838.6;471683.2
17-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
17-05-2020;YTD;3;30;87;132;186697.72;169642.56
18-05-2020;QTD;1;52;157;230;337086.72;305047.7
18-05-2020;QTD;2;60;195;300;487703.22;437264.9
18-05-2020;QTD;3;13;33;50;84389.52;75609.27
18-05-2020;YTD;1;82;234;347;524838.6;471683.2
18-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
18-05-2020;YTD;3;30;87;132;186697.72;169642.56
19-05-2020;QTD;1;52;157;230;337086.72;305047.7
19-05-2020;QTD;2;60;195;300;487703.22;437264.9
19-05-2020;QTD;3;13;33;50;84389.52;75609.27
19-05-2020;YTD;1;82;234;347;524838.6;471683.2
19-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
19-05-2020;YTD;3;30;87;132;186697.72;169642.56
20-05-2020;QTD;1;52;157;230;337086.72;305047.7
20-05-2020;QTD;2;60;195;300;487703.22;437264.9
20-05-2020;QTD;3;13;33;50;84389.52;75609.27
20-05-2020;YTD;1;82;234;347;524838.6;471683.2
20-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
20-05-2020;YTD;3;30;87;132;186697.72;169642.56
21-05-2020;QTD;1;52;157;230;337086.72;305047.7
21-05-2020;QTD;2;60;195;300;487703.22;437264.9
21-05-2020;QTD;3;13;33;50;84389.52;75609.27
21-05-2020;YTD;1;82;234;347;524838.6;471683.2
21-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
21-05-2020;YTD;3;30;87;132;186697.72;169642.56
22-05-2020;QTD;1;52;157;230;337086.72;305047.7
22-05-2020;QTD;2;60;195;300;487703.22;437264.9
22-05-2020;QTD;3;13;33;50;84389.52;75609.27
22-05-2020;YTD;1;82;234;347;524838.6;471683.2
22-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
22-05-2020;YTD;3;30;87;132;186697.72;169642.56
23-05-2020;QTD;1;52;157;230;337086.72;305047.7
23-05-2020;QTD;2;60;195;300;487703.22;437264.9
23-05-2020;QTD;3;13;33;50;84389.52;75609.27
23-05-2020;YTD;1;82;234;347;524838.6;471683.2
23-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
23-05-2020;YTD;3;30;87;132;186697.72;169642.56
24-05-2020;QTD;1;52;157;230;337086.72;305047.7
24-05-2020;QTD;2;60;195;300;487703.22;437264.9
24-05-2020;QTD;3;13;33;50;84389.52;75609.27
24-05-2020;YTD;1;82;234;347;524838.6;471683.2
24-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
24-05-2020;YTD;3;30;87;132;186697.72;169642.56
25-05-2020;QTD;1;52;157;230;337086.72;305047.7
25-05-2020;QTD;2;60;195;300;487703.22;437264.9
25-05-2020;QTD;3;13;33;50;84389.52;75609.27
25-05-2020;YTD;1;82;234;347;524838.6;471683.2
25-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
25-05-2020;YTD;3;30;87;132;186697.72;169642.56
26-05-2020;QTD;1;52;157;230;337086.72;305047.7
26-05-2020;QTD;2;60;195;300;487703.22;437264.9
26-05-2020;QTD;3;13;33;50;84389.52;75609.27
26-05-2020;YTD;1;82;234;347;524838.6;471683.2
26-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
26-05-2020;YTD;3;30;87;132;186697.72;169642.56
27-05-2020;QTD;1;52;157;230;337086.72;305047.7
27-05-2020;QTD;2;60;195;300;487703.22;437264.9
27-05-2020;QTD;3;13;33;50;84389.52;75609.27
27-05-2020;YTD;1;82;234;347;524838.6;471683.2
27-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
27-05-2020;YTD;3;30;87;132;186697.72;169642.56
28-05-2020;QTD;1;52;157;230;337086.72;305047.7
28-05-2020;QTD;2;60;195;300;487703.22;437264.9
28-05-2020;QTD;3;13;33;50;84389.52;75609.27
28-05-2020;YTD;1;82;234;347;524838.6;471683.2
28-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
28-05-2020;YTD;3;30;87;132;186697.72;169642.56
29-05-2020;QTD;1;52;157;230;337086.72;305047.7
29-05-2020;QTD;2;60;195;300;487703.22;437264.9
29-05-2020;QTD;3;13;33;50;84389.52;75609.27
29-05-2020;YTD;1;82;234;347;524838.6;471683.2
29-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
29-05-2020;YTD;3;30;87;132;186697.72;169642.56
30-05-2020;QTD;1;52;157;230;337086.72;305047.7
30-05-2020;QTD;2;60;195;300;487703.22;437264.9
30-05-2020;QTD;3;13;33;50;84389.52;75609.27
30-05-2020;YTD;1;82;234;347;524838.6;471683.2
30-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
30-05-2020;YTD;3;30;87;132;186697.72;169642.56
31-05-2020;QTD;1;52;157;230;337086.72;305047.7
31-05-2020;QTD;2;60;195;300;487703.22;437264.9
31-05-2020;QTD;3;13;33;50;84389.52;75609.27
31-05-2020;YTD;1;82;234;347;524838.6;471683.2
31-05-2020;YTD;2;167;522;787;1250888.5;1119389.5
31-05-2020;YTD;3;30;87;132;186697.72;169642.56
01-06-2020;QTD;1;52;157;230;337086.72;305047.7
01-06-2020;QTD;2;60;195;300;487703.22;437264.9
01-06-2020;QTD;3;13;33;50;84389.52;75609.27
01-06-2020;YTD;1;82;234;347;524838.6;471683.2
01-06-2020;YTD;2;167;522;787;1250888.5;1119389.5
01-06-2020;YTD;3;30;87;132;186697.72;169642.56
02-06-2020;QTD;1;52;157;230;337086.72;305047.7
02-06-2020;QTD;2;60;195;300;487703.22;437264.9
02-06-2020;QTD;3;13;33;50;84389.52;75609.27
02-06-2020;YTD;1;82;234;347;524838.6;471683.2
02-06-2020;YTD;2;167;522;787;1250888.5;1119389.5
02-06-2020;YTD;3;30;87;132;186697.72;169642.56
03-06-2020;QTD;1;52;157;230;337086.72;305047.7
03-06-2020;QTD;2;60;195;300;487703.22;437264.9
03-06-2020;QTD;3;13;33;50;84389.52;75609.27
03-06-2020;YTD;1;82;234;347;524838.6;471683.2
03-06-2020;YTD;2;167;522;787;1250888.5;1119389.5
03-06-2020;YTD;3;30;87;132;186697.72;169642.56
04-06-2020;QTD;1;52;157;230;337086.72;305047.7
04-06-2020;QTD;2;60;195;300;487703.22;437264.9
04-06-2020;QTD;3;13;33;50;84389.52;75609.27
04-06-2020;YTD;1;82;234;347;524838.6;471683.2
04-06-2020;YTD;2;167;522;787;1250888.5;1119389.5
04-06-2020;YTD;3;30;87;132;186697.72;169642.56
05-06-2020;QTD;1;52;157;230;337086.72;305047.7
05-06-2020;QTD;2;60;195;300;487703.22;437264.9
05-06-2020;QTD;3;13;33;50;84389.52;75609.27
05-06-2020;YTD;1;82;234;347;524838.6;471683.2
05-06-2020;YTD;2;167;522;787;1250888.5;1119389.5
05-06-2020;YTD;3;30;87;132;186697.72;169642.56
06-06-2020;QTD;1;52;157;230;337086.72;305047.7
06-06-2020;QTD;2;60;195;300;487703.22;437264.9
06-06-2020;QTD;3;13;33;50;84389.52;75609.27
06-06-2020;YTD;1;82;234;347;524838.6;471683.2
06-06-2020;YTD;2;167;522;787;1250888.5;1119389.5
06-06-2020;YTD;3;30;87;132;186697.72;169642.56
07-06-2020;QTD;1;52;157;230;337086.72;305047.7
07-06-2020;QTD;2;60;195;300;487703.22;437264.9
07-06-2020;QTD;3;13;33;50;84389.52;75609.27
07-06-2020;YTD;1;82;234;347;524838.6;471683.2
07-06-2020;YTD;2;167;522;787;1250888.5;1119389.5
07-06-2020;YTD;3;30;87;132;186697.72;169642.56
08-06-2020;QTD;1;52;157;230;337086.72;305047.7
08-06-2020;QTD;2;60;195;300;487703.22;437264.9
08-06-2020;QTD;3;13;33;50;84389.52;75609.27
08-06-2020;YTD;1;82;234;347;524838.6;471683.2
08-06-2020;YTD;2;167;522;787;1250888.5;1119389.5
08-06-2020;YTD;3;30;87;132;186697.72;169642.56
09-06-2020;QTD;1;52;157;230;337086.72;305047.7
09-06-2020;QTD;2;60;195;300;487703.22;437264.9
09-06-2020;QTD;3;13;33;50;84389.52;75609.27
09-06-2020;YTD;1;82;234;347;524838.6;471683.2
09-06-2020;YTD;2;167;522;787;1250888.5;1119389.5
09-06-2020;YTD;3;30;87;132;186697.72;169642.56
10-06-2020;QTD;1;52;157;230;337086.72;305047.7
10-06-2020;QTD;2;60;195;300;487703.22;437264.9
10-06-2020;QTD;3;13;33;50;84389.52;75609.27
10-06-2020;YTD;1;82;234;347;524838.6;471683.2
10-06-2020;YTD;2;167;522;787;1250888.5;1119389.5
10-06-2020;YTD;3;30;87;132;186697.72;169642.56
11-06-2020;QTD;1;52;157;230;337086.72;305047.7
11-06-2020;QTD;2;60;195;300;487703.22;437264.9
11-06-2020;QTD;3;13;33;50;84389.52;75609.27
11-06-2020;YTD;1;82;234;347;524838.6;471683.2
11-06-2020;YTD;2;167;522;787;1250888.5;1119389.5
11-06-2020;YTD;3;30;87;132;186697.72;169642.56
12-06-2020;QTD;1;52;157;230;337086.72;305047.7
12-06-2020;QTD;2;60;195;300;487703.22;437264.9
12-06-2020;QTD;3;13;33;50;84389.52;75609.27
12-06-2020;YTD;1;82;234;347;524838.6;471683.2
12-06-2020;YTD;2;167;522;787;1250888.5;1119389.5
12-06-2020;YTD;3;30;87;132;186697.72;169642.56
13-06-2020;QTD;1;52;157;230;337086.72;305047.7
13-06-2020;QTD;2;60;195;300;487703.22;437264.9
13-06-2020;QTD;3;13;33;50;84389.52;75609.27
13-06-2020;YTD;1;82;234;347;524838.6;471683.2
